i,j,k
20,35,9
20,36,9
20,37,9
21,28,9
21,29,9
21,30,9
21,31,9
21,32,9
21,33,9
21,34,9
21,35,9
21,37,9
21,38,9
21,39,9
22,26,9
22,27,9
22,28,9
22,29,9
22,30,9
22,31,9
22,32,9
22,33,9
22,34,9
22,35,9
22,36,9
22,37,9
22,38,9
22,39,9
22,40,9
23,25,9
23,26,9
23,27,9
23,28,9
23,29,9
23,30,9
23,31,9
23,32,9
23,33,9
23,34,9
23,35,9
23,36,9
23,37,9
23,38,9
23,39,9
23,40,9
23,41,9
24,24,9
24,25,9
24,26,9
24,27,9
24,36,9
24,37,9
24,38,9
24,39,9
24,40,9
24,41,9
24,42,9
25,23,9
25,24,9
25,25,9
25,38,9
25,39,9
25,40,9
25,41,9
25,42,9
25,43,9
26,22,9
26,23,9
26,24,9
26,39,9
26,40,9
26,42,9
26,43,9
26,44,9
27,22,9
27,23,9
27,24,9
27,40,9
27,41,9
27,42,9
27,43,9
27,44,9
28,21,9
28,22,9
28,23,9
28,41,9
28,43,9
28,44,9
28,45,9
29,21,9
29,22,9
29,23,9
29,41,9
29,43,9
29,44,9
29,45,9
30,21,9
30,22,9
30,23,9
30,43,9
30,44,9
30,45,9
31,21,9
31,22,9
31,23,9
31,43,9
31,44,9
31,45,9
32,21,9
32,22,9
32,23,9
32,43,9
32,44,9
32,45,9
33,21,9
33,22,9
33,23,9
33,43,9
33,44,9
33,45,9
34,21,9
34,22,9
34,23,9
34,43,9
34,44,9
34,45,9
35,20,9
35,21,9
35,22,9
35,23,9
35,43,9
35,44,9
35,45,9
36,20,9
36,22,9
36,23,9
36,24,9
36,42,9
36,43,9
36,44,9
37,20,9
37,21,9
37,22,9
37,23,9
37,24,9
37,42,9
37,43,9
37,44,9
38,21,9
38,22,9
38,23,9
38,24,9
38,25,9
38,41,9
38,42,9
38,43,9
39,21,9
39,22,9
39,23,9
39,24,9
39,25,9
39,26,9
39,40,9
39,41,9
39,42,9
40,22,9
40,23,9
40,24,9
40,25,9
40,26,9
40,27,9
40,39,9
40,40,9
40,41,9
41,23,9
41,24,9
41,25,9
41,27,9
41,28,9
41,29,9
41,38,9
41,39,9
41,40,9
42,24,9
42,25,9
42,26,9
42,27,9
42,36,9
42,37,9
42,38,9
42,39,9
43,25,9
43,26,9
43,27,9
43,28,9
43,29,9
43,30,9
43,31,9
43,32,9
43,33,9
43,34,9
43,35,9
43,36,9
43,37,9
43,38,9
44,26,9
44,27,9
44,28,9
44,29,9
44,30,9
44,31,9
44,32,9
44,33,9
44,34,9
44,35,9
44,36,9
44,37,9
45,28,9
45,29,9
45,30,9
45,31,9
45,32,9
45,33,9
45,34,9
45,35,9
20,35,10
20,36,10
20,37,10
21,28,10
21,29,10
21,30,10
21,31,10
21,32,10
21,33,10
21,34,10
21,35,10
21,37,10
21,38,10
21,39,10
22,26,10
22,27,10
22,28,10
22,29,10
22,30,10
22,31,10
22,32,10
22,33,10
22,34,10
22,35,10
22,36,10
22,37,10
22,38,10
22,39,10
22,40,10
23,25,10
23,26,10
23,27,10
23,28,10
23,29,10
23,30,10
23,31,10
23,32,10
23,33,10
23,34,10
23,35,10
23,36,10
23,37,10
23,38,10
23,39,10
23,40,10
23,41,10
24,24,10
24,25,10
24,26,10
24,27,10
24,36,10
24,37,10
24,38,10
24,39,10
24,40,10
24,41,10
24,42,10
25,23,10
25,24,10
25,25,10
25,38,10
25,39,10
25,40,10
25,41,10
25,42,10
25,43,10
26,22,10
26,23,10
26,24,10
26,39,10
26,40,10
26,42,10
26,43,10
26,44,10
27,22,10
27,23,10
27,24,10
27,40,10
27,41,10
27,42,10
27,43,10
27,44,10
28,21,10
28,22,10
28,23,10
28,41,10
28,43,10
28,44,10
28,45,10
29,21,10
29,22,10
29,23,10
29,41,10
29,43,10
29,44,10
29,45,10
30,21,10
30,22,10
30,23,10
30,43,10
30,44,10
30,45,10
31,21,10
31,22,10
31,23,10
31,43,10
31,44,10
31,45,10
32,21,10
32,22,10
32,23,10
32,43,10
32,44,10
32,45,10
33,21,10
33,22,10
33,23,10
33,43,10
33,44,10
33,45,10
34,21,10
34,22,10
34,23,10
34,43,10
34,44,10
34,45,10
35,20,10
35,21,10
35,22,10
35,23,10
35,43,10
35,44,10
35,45,10
36,20,10
36,22,10
36,23,10
36,24,10
36,42,10
36,43,10
36,44,10
37,20,10
37,21,10
37,22,10
37,23,10
37,24,10
37,42,10
37,43,10
37,44,10
38,21,10
38,22,10
38,23,10
38,24,10
38,25,10
38,41,10
38,42,10
38,43,10
39,21,10
39,22,10
39,23,10
39,24,10
39,25,10
39,26,10
39,40,10
39,41,10
39,42,10
40,22,10
40,23,10
40,24,10
40,25,10
40,26,10
40,27,10
40,39,10
40,40,10
40,41,10
41,23,10
41,24,10
41,25,10
41,27,10
41,28,10
41,29,10
41,38,10
41,39,10
41,40,10
42,24,10
42,25,10
42,26,10
42,27,10
42,36,10
42,37,10
42,38,10
42,39,10
43,25,10
43,26,10
43,27,10
43,28,10
43,29,10
43,30,10
43,31,10
43,32,10
43,33,10
43,34,10
43,35,10
43,36,10
43,37,10
43,38,10
44,26,10
44,27,10
44,28,10
44,29,10
44,30,10
44,31,10
44,32,10
44,33,10
44,34,10
44,35,10
44,36,10
44,37,10
45,28,10
45,29,10
45,30,10
45,31,10
45,32,10
45,33,10
45,34,10
45,35,10
20,35,11
20,36,11
20,37,11
21,28,11
21,29,11
21,30,11
21,31,11
21,32,11
21,33,11
21,34,11
21,35,11
21,37,11
21,38,11
21,39,11
22,26,11
22,27,11
22,28,11
22,29,11
22,30,11
22,31,11
22,32,11
22,33,11
22,34,11
22,35,11
22,36,11
22,37,11
22,38,11
22,39,11
22,40,11
23,25,11
23,26,11
23,27,11
23,28,11
23,29,11
23,30,11
23,31,11
23,32,11
23,33,11
23,34,11
23,35,11
23,36,11
23,37,11
23,38,11
23,39,11
23,40,11
23,41,11
24,24,11
24,25,11
24,26,11
24,27,11
24,36,11
24,37,11
24,38,11
24,39,11
24,40,11
24,41,11
24,42,11
25,23,11
25,24,11
25,25,11
25,38,11
25,39,11
25,40,11
25,41,11
25,42,11
25,43,11
26,22,11
26,23,11
26,24,11
26,39,11
26,40,11
26,42,11
26,43,11
26,44,11
27,22,11
27,23,11
27,24,11
27,40,11
27,41,11
27,42,11
27,43,11
27,44,11
28,21,11
28,22,11
28,23,11
28,41,11
28,43,11
28,44,11
28,45,11
29,21,11
29,22,11
29,23,11
29,41,11
29,43,11
29,44,11
29,45,11
30,21,11
30,22,11
30,23,11
30,43,11
30,44,11
30,45,11
31,21,11
31,22,11
31,23,11
31,43,11
31,44,11
31,45,11
32,21,11
32,22,11
32,23,11
32,43,11
32,44,11
32,45,11
33,21,11
33,22,11
33,23,11
33,43,11
33,44,11
33,45,11
34,21,11
34,22,11
34,23,11
34,43,11
34,44,11
34,45,11
35,20,11
35,21,11
35,22,11
35,23,11
35,43,11
35,44,11
35,45,11
36,20,11
36,22,11
36,23,11
36,24,11
36,42,11
36,43,11
36,44,11
37,20,11
37,21,11
37,22,11
37,23,11
37,24,11
37,42,11
37,43,11
37,44,11
38,21,11
38,22,11
38,23,11
38,24,11
38,25,11
38,41,11
38,42,11
38,43,11
39,21,11
39,22,11
39,23,11
39,24,11
39,25,11
39,26,11
39,40,11
39,41,11
39,42,11
40,22,11
40,23,11
40,24,11
40,25,11
40,26,11
40,27,11
40,39,11
40,40,11
40,41,11
41,23,11
41,24,11
41,25,11
41,27,11
41,28,11
41,29,11
41,38,11
41,39,11
41,40,11
42,24,11
42,25,11
42,26,11
42,27,11
42,36,11
42,37,11
42,38,11
42,39,11
43,25,11
43,26,11
43,27,11
43,28,11
43,29,11
43,30,11
43,31,11
43,32,11
43,33,11
43,34,11
43,35,11
43,36,11
43,37,11
43,38,11
44,26,11
44,27,11
44,28,11
44,29,11
44,30,11
44,31,11
44,32,11
44,33,11
44,34,11
44,35,11
44,36,11
44,37,11
45,28,11
45,29,11
45,30,11
45,31,11
45,32,11
45,33,11
45,34,11
45,35,11
20,35,12
20,36,12
20,37,12
21,28,12
21,29,12
21,30,12
21,31,12
21,32,12
21,33,12
21,34,12
21,35,12
21,37,12
21,38,12
21,39,12
22,26,12
22,27,12
22,28,12
22,29,12
22,30,12
22,31,12
22,32,12
22,33,12
22,34,12
22,35,12
22,36,12
22,37,12
22,38,12
22,39,12
22,40,12
23,25,12
23,26,12
23,27,12
23,28,12
23,29,12
23,30,12
23,31,12
23,32,12
23,33,12
23,34,12
23,35,12
23,36,12
23,37,12
23,38,12
23,39,12
23,40,12
23,41,12
24,24,12
24,25,12
24,26,12
24,27,12
24,36,12
24,37,12
24,38,12
24,39,12
24,40,12
24,41,12
24,42,12
25,23,12
25,24,12
25,25,12
25,38,12
25,39,12
25,40,12
25,41,12
25,42,12
25,43,12
26,22,12
26,23,12
26,24,12
26,39,12
26,40,12
26,42,12
26,43,12
26,44,12
27,22,12
27,23,12
27,24,12
27,40,12
27,41,12
27,42,12
27,43,12
27,44,12
28,21,12
28,22,12
28,23,12
28,41,12
28,43,12
28,44,12
28,45,12
29,21,12
29,22,12
29,23,12
29,41,12
29,43,12
29,44,12
29,45,12
30,21,12
30,22,12
30,23,12
30,43,12
30,44,12
30,45,12
31,21,12
31,22,12
31,23,12
31,43,12
31,44,12
31,45,12
32,21,12
32,22,12
32,23,12
32,43,12
32,44,12
32,45,12
33,21,12
33,22,12
33,23,12
33,43,12
33,44,12
33,45,12
34,21,12
34,22,12
34,23,12
34,43,12
34,44,12
34,45,12
35,20,12
35,21,12
35,22,12
35,23,12
35,43,12
35,44,12
35,45,12
36,20,12
36,22,12
36,23,12
36,24,12
36,42,12
36,43,12
36,44,12
37,20,12
37,21,12
37,22,12
37,23,12
37,24,12
37,42,12
37,43,12
37,44,12
38,21,12
38,22,12
38,23,12
38,24,12
38,25,12
38,41,12
38,42,12
38,43,12
39,21,12
39,22,12
39,23,12
39,24,12
39,25,12
39,26,12
39,40,12
39,41,12
39,42,12
40,22,12
40,23,12
40,24,12
40,25,12
40,26,12
40,27,12
40,39,12
40,40,12
40,41,12
41,23,12
41,24,12
41,25,12
41,27,12
41,28,12
41,29,12
41,38,12
41,39,12
41,40,12
42,24,12
42,25,12
42,26,12
42,27,12
42,36,12
42,37,12
42,38,12
42,39,12
43,25,12
43,26,12
43,27,12
43,28,12
43,29,12
43,30,12
43,31,12
43,32,12
43,33,12
43,34,12
43,35,12
43,36,12
43,37,12
43,38,12
44,26,12
44,27,12
44,28,12
44,29,12
44,30,12
44,31,12
44,32,12
44,33,12
44,34,12
44,35,12
44,36,12
44,37,12
45,28,12
45,29,12
45,30,12
45,31,12
45,32,12
45,33,12
45,34,12
45,35,12
20,35,13
20,36,13
20,37,13
21,28,13
21,29,13
21,30,13
21,31,13
21,32,13
21,33,13
21,34,13
21,35,13
21,37,13
21,38,13
21,39,13
22,26,13
22,27,13
22,28,13
22,29,13
22,30,13
22,31,13
22,32,13
22,33,13
22,34,13
22,35,13
22,36,13
22,37,13
22,38,13
22,39,13
22,40,13
23,25,13
23,26,13
23,27,13
23,28,13
23,29,13
23,30,13
23,31,13
23,32,13
23,33,13
23,34,13
23,35,13
23,36,13
23,37,13
23,38,13
23,39,13
23,40,13
23,41,13
24,24,13
24,25,13
24,26,13
24,27,13
24,36,13
24,37,13
24,38,13
24,39,13
24,40,13
24,41,13
24,42,13
25,23,13
25,24,13
25,25,13
25,38,13
25,39,13
25,40,13
25,41,13
25,42,13
25,43,13
26,22,13
26,23,13
26,24,13
26,39,13
26,40,13
26,42,13
26,43,13
26,44,13
27,22,13
27,23,13
27,24,13
27,40,13
27,41,13
27,42,13
27,43,13
27,44,13
28,21,13
28,22,13
28,23,13
28,41,13
28,43,13
28,44,13
28,45,13
29,21,13
29,22,13
29,23,13
29,41,13
29,43,13
29,44,13
29,45,13
30,21,13
30,22,13
30,23,13
30,43,13
30,44,13
30,45,13
31,21,13
31,22,13
31,23,13
31,43,13
31,44,13
31,45,13
32,21,13
32,22,13
32,23,13
32,43,13
32,44,13
32,45,13
33,21,13
33,22,13
33,23,13
33,43,13
33,44,13
33,45,13
34,21,13
34,22,13
34,23,13
34,43,13
34,44,13
34,45,13
35,20,13
35,21,13
35,22,13
35,23,13
35,43,13
35,44,13
35,45,13
36,20,13
36,22,13
36,23,13
36,24,13
36,42,13
36,43,13
36,44,13
37,20,13
37,21,13
37,22,13
37,23,13
37,24,13
37,42,13
37,43,13
37,44,13
38,21,13
38,22,13
38,23,13
38,24,13
38,25,13
38,41,13
38,42,13
38,43,13
39,21,13
39,22,13
39,23,13
39,24,13
39,25,13
39,26,13
39,40,13
39,41,13
39,42,13
40,22,13
40,23,13
40,24,13
40,25,13
40,26,13
40,27,13
40,39,13
40,40,13
40,41,13
41,23,13
41,24,13
41,25,13
41,27,13
41,28,13
41,29,13
41,38,13
41,39,13
41,40,13
42,24,13
42,25,13
42,26,13
42,27,13
42,36,13
42,37,13
42,38,13
42,39,13
43,25,13
43,26,13
43,27,13
43,28,13
43,29,13
43,30,13
43,31,13
43,32,13
43,33,13
43,34,13
43,35,13
43,36,13
43,37,13
43,38,13
44,26,13
44,27,13
44,28,13
44,29,13
44,30,13
44,31,13
44,32,13
44,33,13
44,34,13
44,35,13
44,36,13
44,37,13
45,28,13
45,29,13
45,30,13
45,31,13
45,32,13
45,33,13
45,34,13
45,35,13
20,35,14
20,36,14
20,37,14
21,28,14
21,29,14
21,30,14
21,31,14
21,32,14
21,33,14
21,34,14
21,35,14
21,37,14
21,38,14
21,39,14
22,26,14
22,27,14
22,28,14
22,29,14
22,30,14
22,31,14
22,32,14
22,33,14
22,34,14
22,35,14
22,36,14
22,37,14
22,38,14
22,39,14
22,40,14
23,25,14
23,26,14
23,27,14
23,28,14
23,29,14
23,30,14
23,31,14
23,32,14
23,33,14
23,34,14
23,35,14
23,36,14
23,37,14
23,38,14
23,39,14
23,40,14
23,41,14
24,24,14
24,25,14
24,26,14
24,27,14
24,36,14
24,37,14
24,38,14
24,39,14
24,40,14
24,41,14
24,42,14
25,23,14
25,24,14
25,25,14
25,38,14
25,39,14
25,40,14
25,41,14
25,42,14
25,43,14
26,22,14
26,23,14
26,24,14
26,39,14
26,40,14
26,42,14
26,43,14
26,44,14
27,22,14
27,23,14
27,24,14
27,40,14
27,41,14
27,42,14
27,43,14
27,44,14
28,21,14
28,22,14
28,23,14
28,41,14
28,43,14
28,44,14
28,45,14
29,21,14
29,22,14
29,23,14
29,41,14
29,43,14
29,44,14
29,45,14
30,21,14
30,22,14
30,23,14
30,43,14
30,44,14
30,45,14
31,21,14
31,22,14
31,23,14
31,43,14
31,44,14
31,45,14
32,21,14
32,22,14
32,23,14
32,43,14
32,44,14
32,45,14
33,21,14
33,22,14
33,23,14
33,43,14
33,44,14
33,45,14
34,21,14
34,22,14
34,23,14
34,43,14
34,44,14
34,45,14
35,20,14
35,21,14
35,22,14
35,23,14
35,43,14
35,44,14
35,45,14
36,20,14
36,22,14
36,23,14
36,24,14
36,42,14
36,43,14
36,44,14
37,20,14
37,21,14
37,22,14
37,23,14
37,24,14
37,42,14
37,43,14
37,44,14
38,21,14
38,22,14
38,23,14
38,24,14
38,25,14
38,41,14
38,42,14
38,43,14
39,21,14
39,22,14
39,23,14
39,24,14
39,25,14
39,26,14
39,40,14
39,41,14
39,42,14
40,22,14
40,23,14
40,24,14
40,25,14
40,26,14
40,27,14
40,39,14
40,40,14
40,41,14
41,23,14
41,24,14
41,25,14
41,27,14
41,28,14
41,29,14
41,38,14
41,39,14
41,40,14
42,24,14
42,25,14
42,26,14
42,27,14
42,36,14
42,37,14
42,38,14
42,39,14
43,25,14
43,26,14
43,27,14
43,28,14
43,29,14
43,30,14
43,31,14
43,32,14
43,33,14
43,34,14
43,35,14
43,36,14
43,37,14
43,38,14
44,26,14
44,27,14
44,28,14
44,29,14
44,30,14
44,31,14
44,32,14
44,33,14
44,34,14
44,35,14
44,36,14
44,37,14
45,28,14
45,29,14
45,30,14
45,31,14
45,32,14
45,33,14
45,34,14
45,35,14
20,35,15
20,36,15
20,37,15
21,28,15
21,29,15
21,30,15
21,31,15
21,32,15
21,33,15
21,34,15
21,35,15
21,37,15
21,38,15
21,39,15
22,26,15
22,27,15
22,28,15
22,29,15
22,30,15
22,31,15
22,32,15
22,33,15
22,34,15
22,35,15
22,36,15
22,37,15
22,38,15
22,39,15
22,40,15
23,25,15
23,26,15
23,27,15
23,28,15
23,29,15
23,30,15
23,31,15
23,32,15
23,33,15
23,34,15
23,35,15
23,36,15
23,37,15
23,38,15
23,39,15
23,40,15
23,41,15
24,24,15
24,25,15
24,26,15
24,27,15
24,36,15
24,37,15
24,38,15
24,39,15
24,40,15
24,41,15
24,42,15
25,23,15
25,24,15
25,25,15
25,38,15
25,39,15
25,40,15
25,41,15
25,42,15
25,43,15
26,22,15
26,23,15
26,24,15
26,39,15
26,40,15
26,42,15
26,43,15
26,44,15
27,22,15
27,23,15
27,24,15
27,40,15
27,41,15
27,42,15
27,43,15
27,44,15
28,21,15
28,22,15
28,23,15
28,41,15
28,43,15
28,44,15
28,45,15
29,21,15
29,22,15
29,23,15
29,41,15
29,43,15
29,44,15
29,45,15
30,21,15
30,22,15
30,23,15
30,43,15
30,44,15
30,45,15
31,21,15
31,22,15
31,23,15
31,43,15
31,44,15
31,45,15
32,21,15
32,22,15
32,23,15
32,43,15
32,44,15
32,45,15
33,21,15
33,22,15
33,23,15
33,43,15
33,44,15
33,45,15
34,21,15
34,22,15
34,23,15
34,43,15
34,44,15
34,45,15
35,20,15
35,21,15
35,22,15
35,23,15
35,43,15
35,44,15
35,45,15
36,20,15
36,22,15
36,23,15
36,24,15
36,42,15
36,43,15
36,44,15
37,20,15
37,21,15
37,22,15
37,23,15
37,24,15
37,42,15
37,43,15
37,44,15
38,21,15
38,22,15
38,23,15
38,24,15
38,25,15
38,41,15
38,42,15
38,43,15
39,21,15
39,22,15
39,23,15
39,24,15
39,25,15
39,26,15
39,40,15
39,41,15
39,42,15
40,22,15
40,23,15
40,24,15
40,25,15
40,26,15
40,27,15
40,39,15
40,40,15
40,41,15
41,23,15
41,24,15
41,25,15
41,27,15
41,28,15
41,29,15
41,38,15
41,39,15
41,40,15
42,24,15
42,25,15
42,26,15
42,27,15
42,36,15
42,37,15
42,38,15
42,39,15
43,25,15
43,26,15
43,27,15
43,28,15
43,29,15
43,30,15
43,31,15
43,32,15
43,33,15
43,34,15
43,35,15
43,36,15
43,37,15
43,38,15
44,26,15
44,27,15
44,28,15
44,29,15
44,30,15
44,31,15
44,32,15
44,33,15
44,34,15
44,35,15
44,36,15
44,37,15
45,28,15
45,29,15
45,30,15
45,31,15
45,32,15
45,33,15
45,34,15
45,35,15
20,35,16
20,36,16
20,37,16
21,28,16
21,29,16
21,30,16
21,31,16
21,32,16
21,33,16
21,34,16
21,35,16
21,37,16
21,38,16
21,39,16
22,26,16
22,27,16
22,28,16
22,29,16
22,30,16
22,31,16
22,32,16
22,33,16
22,34,16
22,35,16
22,36,16
22,37,16
22,38,16
22,39,16
22,40,16
23,25,16
23,26,16
23,27,16
23,28,16
23,29,16
23,30,16
23,31,16
23,32,16
23,33,16
23,34,16
23,35,16
23,36,16
23,37,16
23,38,16
23,39,16
23,40,16
23,41,16
24,24,16
24,25,16
24,26,16
24,27,16
24,36,16
24,37,16
24,38,16
24,39,16
24,40,16
24,41,16
24,42,16
25,23,16
25,24,16
25,25,16
25,38,16
25,39,16
25,40,16
25,41,16
25,42,16
25,43,16
26,22,16
26,23,16
26,24,16
26,39,16
26,40,16
26,42,16
26,43,16
26,44,16
27,22,16
27,23,16
27,24,16
27,40,16
27,41,16
27,42,16
27,43,16
27,44,16
28,21,16
28,22,16
28,23,16
28,41,16
28,43,16
28,44,16
28,45,16
29,21,16
29,22,16
29,23,16
29,41,16
29,43,16
29,44,16
29,45,16
30,21,16
30,22,16
30,23,16
30,43,16
30,44,16
30,45,16
31,21,16
31,22,16
31,23,16
31,43,16
31,44,16
31,45,16
32,21,16
32,22,16
32,23,16
32,43,16
32,44,16
32,45,16
33,21,16
33,22,16
33,23,16
33,43,16
33,44,16
33,45,16
34,21,16
34,22,16
34,23,16
34,43,16
34,44,16
34,45,16
35,20,16
35,21,16
35,22,16
35,23,16
35,43,16
35,44,16
35,45,16
36,20,16
36,22,16
36,23,16
36,24,16
36,42,16
36,43,16
36,44,16
37,20,16
37,21,16
37,22,16
37,23,16
37,24,16
37,42,16
37,43,16
37,44,16
38,21,16
38,22,16
38,23,16
38,24,16
38,25,16
38,41,16
38,42,16
38,43,16
39,21,16
39,22,16
39,23,16
39,24,16
39,25,16
39,26,16
39,40,16
39,41,16
39,42,16
40,22,16
40,23,16
40,24,16
40,25,16
40,26,16
40,27,16
40,39,16
40,40,16
40,41,16
41,23,16
41,24,16
41,25,16
41,27,16
41,28,16
41,29,16
41,38,16
41,39,16
41,40,16
42,24,16
42,25,16
42,26,16
42,27,16
42,36,16
42,37,16
42,38,16
42,39,16
43,25,16
43,26,16
43,27,16
43,28,16
43,29,16
43,30,16
43,31,16
43,32,16
43,33,16
43,34,16
43,35,16
43,36,16
43,37,16
43,38,16
44,26,16
44,27,16
44,28,16
44,29,16
44,30,16
44,31,16
44,32,16
44,33,16
44,34,16
44,35,16
44,36,16
44,37,16
45,28,16
45,29,16
45,30,16
45,31,16
45,32,16
45,33,16
45,34,16
45,35,16
20,35,17
20,36,17
20,37,17
21,28,17
21,29,17
21,30,17
21,31,17
21,32,17
21,33,17
21,34,17
21,35,17
21,37,17
21,38,17
21,39,17
22,26,17
22,27,17
22,28,17
22,29,17
22,30,17
22,31,17
22,32,17
22,33,17
22,34,17
22,35,17
22,36,17
22,37,17
22,38,17
22,39,17
22,40,17
23,25,17
23,26,17
23,27,17
23,28,17
23,29,17
23,30,17
23,31,17
23,32,17
23,33,17
23,34,17
23,35,17
23,36,17
23,37,17
23,38,17
23,39,17
23,40,17
23,41,17
24,24,17
24,25,17
24,26,17
24,27,17
24,36,17
24,37,17
24,38,17
24,39,17
24,40,17
24,41,17
24,42,17
25,23,17
25,24,17
25,25,17
25,38,17
25,39,17
25,40,17
25,41,17
25,42,17
25,43,17
26,22,17
26,23,17
26,24,17
26,39,17
26,40,17
26,42,17
26,43,17
26,44,17
27,22,17
27,23,17
27,24,17
27,40,17
27,41,17
27,42,17
27,43,17
27,44,17
28,21,17
28,22,17
28,23,17
28,41,17
28,43,17
28,44,17
28,45,17
29,21,17
29,22,17
29,23,17
29,41,17
29,43,17
29,44,17
29,45,17
30,21,17
30,22,17
30,23,17
30,43,17
30,44,17
30,45,17
31,21,17
31,22,17
31,23,17
31,43,17
31,44,17
31,45,17
32,21,17
32,22,17
32,23,17
32,43,17
32,44,17
32,45,17
33,21,17
33,22,17
33,23,17
33,43,17
33,44,17
33,45,17
34,21,17
34,22,17
34,23,17
34,43,17
34,44,17
34,45,17
35,20,17
35,21,17
35,22,17
35,23,17
35,43,17
35,44,17
35,45,17
36,20,17
36,22,17
36,23,17
36,24,17
36,42,17
36,43,17
36,44,17
37,20,17
37,21,17
37,22,17
37,23,17
37,24,17
37,42,17
37,43,17
37,44,17
38,21,17
38,22,17
38,23,17
38,24,17
38,25,17
38,41,17
38,42,17
38,43,17
39,21,17
39,22,17
39,23,17
39,24,17
39,25,17
39,26,17
39,40,17
39,41,17
39,42,17
40,22,17
40,23,17
40,24,17
40,25,17
40,26,17
40,27,17
40,39,17
40,40,17
40,41,17
41,23,17
41,24,17
41,25,17
41,27,17
41,28,17
41,29,17
41,38,17
41,39,17
41,40,17
42,24,17
42,25,17
42,26,17
42,27,17
42,36,17
42,37,17
42,38,17
42,39,17
43,25,17
43,26,17
43,27,17
43,28,17
43,29,17
43,30,17
43,31,17
43,32,17
43,33,17
43,34,17
43,35,17
43,36,17
43,37,17
43,38,17
44,26,17
44,27,17
44,28,17
44,29,17
44,30,17
44,31,17
44,32,17
44,33,17
44,34,17
44,35,17
44,36,17
44,37,17
45,28,17
45,29,17
45,30,17
45,31,17
45,32,17
45,33,17
45,34,17
45,35,17
20,35,18
20,36,18
20,37,18
21,28,18
21,29,18
21,30,18
21,31,18
21,32,18
21,33,18
21,34,18
21,35,18
21,37,18
21,38,18
21,39,18
22,26,18
22,27,18
22,28,18
22,29,18
22,30,18
22,31,18
22,32,18
22,33,18
22,34,18
22,35,18
22,36,18
22,37,18
22,38,18
22,39,18
22,40,18
23,25,18
23,26,18
23,27,18
23,28,18
23,29,18
23,30,18
23,31,18
23,32,18
23,33,18
23,34,18
23,35,18
23,36,18
23,37,18
23,38,18
23,39,18
23,40,18
23,41,18
24,24,18
24,25,18
24,26,18
24,27,18
24,36,18
24,37,18
24,38,18
24,39,18
24,40,18
24,41,18
24,42,18
25,23,18
25,24,18
25,25,18
25,38,18
25,39,18
25,40,18
25,41,18
25,42,18
25,43,18
26,22,18
26,23,18
26,24,18
26,39,18
26,40,18
26,42,18
26,43,18
26,44,18
27,22,18
27,23,18
27,24,18
27,40,18
27,41,18
27,42,18
27,43,18
27,44,18
28,21,18
28,22,18
28,23,18
28,41,18
28,43,18
28,44,18
28,45,18
29,21,18
29,22,18
29,23,18
29,41,18
29,43,18
29,44,18
29,45,18
30,21,18
30,22,18
30,23,18
30,43,18
30,44,18
30,45,18
31,21,18
31,22,18
31,23,18
31,43,18
31,44,18
31,45,18
32,21,18
32,22,18
32,23,18
32,43,18
32,44,18
32,45,18
33,21,18
33,22,18
33,23,18
33,43,18
33,44,18
33,45,18
34,21,18
34,22,18
34,23,18
34,43,18
34,44,18
34,45,18
35,20,18
35,21,18
35,22,18
35,23,18
35,43,18
35,44,18
35,45,18
36,20,18
36,22,18
36,23,18
36,24,18
36,42,18
36,43,18
36,44,18
37,20,18
37,21,18
37,22,18
37,23,18
37,24,18
37,42,18
37,43,18
37,44,18
38,21,18
38,22,18
38,23,18
38,24,18
38,25,18
38,41,18
38,42,18
38,43,18
39,21,18
39,22,18
39,23,18
39,24,18
39,25,18
39,26,18
39,40,18
39,41,18
39,42,18
40,22,18
40,23,18
40,24,18
40,25,18
40,26,18
40,27,18
40,39,18
40,40,18
40,41,18
41,23,18
41,24,18
41,25,18
41,27,18
41,28,18
41,29,18
41,38,18
41,39,18
41,40,18
42,24,18
42,25,18
42,26,18
42,27,18
42,36,18
42,37,18
42,38,18
42,39,18
43,25,18
43,26,18
43,27,18
43,28,18
43,29,18
43,30,18
43,31,18
43,32,18
43,33,18
43,34,18
43,35,18
43,36,18
43,37,18
43,38,18
44,26,18
44,27,18
44,28,18
44,29,18
44,30,18
44,31,18
44,32,18
44,33,18
44,34,18
44,35,18
44,36,18
44,37,18
45,28,18
45,29,18
45,30,18
45,31,18
45,32,18
45,33,18
45,34,18
45,35,18
20,35,19
20,36,19
20,37,19
21,28,19
21,29,19
21,30,19
21,31,19
21,32,19
21,33,19
21,34,19
21,35,19
21,37,19
21,38,19
21,39,19
22,26,19
22,27,19
22,28,19
22,29,19
22,30,19
22,31,19
22,32,19
22,33,19
22,34,19
22,35,19
22,36,19
22,37,19
22,38,19
22,39,19
22,40,19
23,25,19
23,26,19
23,27,19
23,28,19
23,29,19
23,30,19
23,31,19
23,32,19
23,33,19
23,34,19
23,35,19
23,36,19
23,37,19
23,38,19
23,39,19
23,40,19
23,41,19
24,24,19
24,25,19
24,26,19
24,27,19
24,36,19
24,37,19
24,38,19
24,39,19
24,40,19
24,41,19
24,42,19
25,23,19
25,24,19
25,25,19
25,38,19
25,39,19
25,40,19
25,41,19
25,42,19
25,43,19
26,22,19
26,23,19
26,24,19
26,39,19
26,40,19
26,42,19
26,43,19
26,44,19
27,22,19
27,23,19
27,24,19
27,40,19
27,41,19
27,42,19
27,43,19
27,44,19
