i,j,k
33,26,21
33,27,21
33,28,21
33,30,21
33,33,21
33,35,21
33,37,21
33,38,21
34,18,21
34,19,21
34,20,21
34,24,21
34,25,21
34,27,21
34,29,21
34,32,21
34,34,21
34,36,21
34,37,21
34,39,21
35,18,21
35,26,21
35,28,21
35,30,21
35,33,21
35,35,21
35,37,21
35,38,21
35,42,21
36,18,21
36,21,21
36,25,21
36,27,21
36,29,21
36,31,21
36,34,21
36,36,21
36,37,21
37,19,21
37,26,21
37,28,21
37,30,21
37,32,21
37,33,21
37,34,21
37,35,21
37,36,21
37,38,21
38,19,21
38,20,21
38,27,21
38,29,21
38,31,21
38,33,21
38,35,21
38,37,21
39,20,21
39,28,21
39,30,21
39,32,21
39,34,21
40,21,21
40,29,21
41,22,21
41,26,21
42,23,21
42,28,21
42,35,21
43,24,21
18,28,22
18,29,22
18,30,22
18,31,22
18,32,22
18,33,22
18,34,22
18,35,22
18,36,22
19,26,22
19,27,22
19,29,22
19,30,22
19,31,22
19,32,22
19,33,22
19,34,22
19,37,22
19,38,22
20,25,22
20,26,22
20,27,22
20,28,22
20,30,22
20,31,22
20,32,22
20,33,22
20,34,22
20,38,22
20,39,22
21,24,22
21,25,22
21,26,22
21,36,22
21,40,22
22,23,22
22,24,22
22,25,22
22,41,22
23,22,22
23,23,22
23,24,22
23,42,22
24,21,22
24,22,22
24,23,22
24,30,22
24,32,22
24,34,22
24,43,22
25,20,22
25,21,22
25,22,22
25,26,22
25,28,22
25,29,22
25,31,22
25,32,22
25,34,22
25,36,22
26,19,22
26,20,22
26,21,22
26,25,22
26,27,22
26,28,22
26,30,22
26,33,22
26,35,22
26,37,22
26,41,22
27,19,22
27,20,22
27,26,22
27,27,22
27,29,22
27,31,22
27,32,22
27,33,22
27,34,22
27,36,22
27,38,22
28,18,22
28,20,22
28,25,22
28,26,22
28,29,22
28,33,22
28,35,22
28,37,22
28,39,22
28,42,22
29,18,22
29,19,22
29,25,22
29,27,22
29,28,22
29,30,22
29,31,22
29,32,22
29,34,22
29,36,22
29,38,22
29,40,22
30,18,22
30,19,22
30,20,22
30,24,22
30,26,22
30,29,22
30,30,22
30,33,22
30,35,22
30,37,22
30,39,22
31,18,22
31,19,22
31,20,22
31,25,22
31,27,22
31,29,22
31,31,22
31,32,22
31,36,22
31,38,22
32,18,22
32,19,22
32,20,22
32,24,22
32,25,22
32,27,22
32,29,22
32,31,22
32,32,22
32,34,22
32,37,22
32,39,22
33,18,22
33,19,22
33,20,22
33,26,22
33,27,22
33,28,22
33,30,22
33,33,22
33,35,22
33,37,22
33,38,22
34,18,22
34,19,22
34,20,22
34,24,22
34,25,22
34,27,22
34,29,22
34,32,22
34,34,22
34,36,22
34,37,22
34,39,22
35,18,22
35,26,22
35,28,22
35,30,22
35,33,22
35,35,22
35,37,22
35,38,22
35,42,22
36,18,22
36,21,22
36,25,22
36,27,22
36,29,22
36,31,22
36,34,22
36,36,22
36,37,22
37,19,22
37,26,22
37,28,22
37,30,22
37,32,22
37,33,22
37,34,22
37,35,22
37,36,22
37,38,22
38,19,22
38,20,22
38,27,22
38,29,22
38,31,22
38,33,22
38,35,22
38,37,22
39,20,22
39,28,22
39,30,22
39,32,22
39,34,22
40,21,22
40,29,22
41,22,22
41,26,22
42,23,22
42,28,22
42,35,22
43,24,22
18,28,23
18,29,23
18,30,23
18,31,23
18,32,23
18,33,23
18,34,23
18,35,23
18,36,23
19,26,23
19,27,23
19,29,23
19,30,23
19,31,23
19,32,23
19,33,23
19,34,23
19,37,23
19,38,23
20,25,23
20,26,23
20,27,23
20,28,23
20,30,23
20,31,23
20,32,23
20,33,23
20,34,23
20,38,23
20,39,23
21,24,23
21,25,23
21,26,23
21,36,23
21,40,23
22,23,23
22,24,23
22,25,23
22,41,23
23,22,23
23,23,23
23,24,23
23,42,23
24,21,23
24,22,23
24,23,23
24,30,23
24,32,23
24,34,23
24,43,23
25,20,23
25,21,23
25,22,23
25,26,23
25,28,23
25,29,23
25,31,23
25,32,23
25,34,23
25,36,23
26,19,23
26,20,23
26,21,23
26,25,23
26,27,23
26,28,23
26,30,23
26,33,23
26,35,23
26,37,23
26,41,23
27,19,23
27,20,23
27,26,23
27,27,23
27,29,23
27,31,23
27,32,23
27,33,23
27,34,23
27,36,23
27,38,23
28,18,23
28,20,23
28,25,23
28,26,23
28,29,23
28,33,23
28,35,23
28,37,23
28,39,23
28,42,23
29,18,23
29,19,23
29,25,23
29,27,23
29,28,23
29,30,23
29,31,23
29,32,23
29,34,23
29,36,23
29,38,23
29,40,23
30,18,23
30,19,23
30,20,23
30,24,23
30,26,23
30,29,23
30,30,23
30,33,23
30,35,23
30,37,23
30,39,23
31,18,23
31,19,23
31,20,23
31,25,23
31,27,23
31,29,23
31,31,23
31,32,23
31,36,23
31,38,23
32,18,23
32,19,23
32,20,23
32,24,23
32,25,23
32,27,23
32,29,23
32,31,23
32,32,23
32,34,23
32,37,23
32,39,23
33,18,23
33,19,23
33,20,23
33,26,23
33,27,23
33,28,23
33,30,23
33,33,23
33,35,23
33,37,23
33,38,23
34,18,23
34,19,23
34,20,23
34,24,23
34,25,23
34,27,23
34,29,23
34,32,23
34,34,23
34,36,23
34,37,23
34,39,23
35,18,23
35,26,23
35,28,23
35,30,23
35,33,23
35,35,23
35,37,23
35,38,23
35,42,23
36,18,23
36,21,23
36,25,23
36,27,23
36,29,23
36,31,23
36,34,23
36,36,23
36,37,23
37,19,23
37,26,23
37,28,23
37,30,23
37,32,23
37,33,23
37,34,23
37,35,23
37,36,23
37,38,23
38,19,23
38,20,23
38,27,23
38,29,23
38,31,23
38,33,23
38,35,23
38,37,23
39,20,23
39,28,23
39,30,23
39,32,23
39,34,23
40,21,23
40,29,23
41,22,23
41,26,23
42,23,23
42,28,23
42,35,23
43,24,23
18,28,24
18,29,24
18,30,24
18,31,24
18,32,24
18,33,24
18,34,24
18,35,24
18,36,24
19,26,24
19,27,24
19,29,24
19,30,24
19,31,24
19,32,24
19,33,24
19,34,24
19,37,24
19,38,24
20,25,24
20,26,24
20,27,24
20,28,24
20,30,24
20,31,24
20,32,24
20,33,24
20,34,24
20,38,24
20,39,24
21,24,24
21,25,24
21,26,24
21,36,24
21,40,24
22,23,24
22,24,24
22,25,24
22,41,24
23,22,24
23,23,24
23,24,24
23,42,24
24,21,24
24,22,24
24,23,24
24,30,24
24,32,24
24,34,24
24,43,24
25,20,24
25,21,24
25,22,24
25,26,24
25,28,24
25,29,24
25,31,24
25,32,24
25,34,24
25,36,24
26,19,24
26,20,24
26,21,24
26,25,24
26,27,24
26,28,24
26,30,24
26,33,24
26,35,24
26,37,24
26,41,24
27,19,24
27,20,24
27,26,24
27,27,24
27,29,24
27,31,24
27,32,24
27,33,24
27,34,24
27,36,24
27,38,24
28,18,24
28,20,24
28,25,24
28,26,24
28,29,24
28,33,24
28,35,24
28,37,24
28,39,24
28,42,24
29,18,24
29,19,24
29,25,24
29,27,24
29,28,24
29,30,24
29,31,24
29,32,24
29,34,24
29,36,24
29,38,24
29,40,24
30,18,24
30,19,24
30,20,24
30,24,24
30,26,24
30,29,24
30,30,24
30,33,24
30,35,24
30,37,24
30,39,24
31,18,24
31,19,24
31,20,24
31,25,24
31,27,24
31,29,24
31,31,24
31,32,24
31,36,24
31,38,24
32,18,24
32,19,24
32,20,24
32,24,24
32,25,24
32,27,24
32,29,24
32,31,24
32,32,24
32,34,24
32,37,24
32,39,24
33,18,24
33,19,24
33,20,24
33,26,24
33,27,24
33,28,24
33,30,24
33,33,24
33,35,24
33,37,24
33,38,24
34,18,24
34,19,24
34,20,24
34,24,24
34,25,24
34,27,24
34,29,24
34,32,24
34,34,24
34,36,24
34,37,24
34,39,24
35,18,24
35,26,24
35,28,24
35,30,24
35,33,24
35,35,24
35,37,24
35,38,24
35,42,24
36,18,24
36,21,24
36,25,24
36,27,24
36,29,24
36,31,24
36,34,24
36,36,24
36,37,24
37,19,24
37,26,24
37,28,24
37,30,24
37,32,24
37,33,24
37,34,24
37,35,24
37,36,24
37,38,24
38,19,24
38,20,24
38,27,24
38,29,24
38,31,24
38,33,24
38,35,24
38,37,24
39,20,24
39,28,24
39,30,24
39,32,24
39,34,24
40,21,24
40,29,24
41,22,24
41,26,24
42,23,24
42,28,24
42,35,24
43,24,24
18,28,25
18,29,25
18,30,25
18,31,25
18,32,25
18,33,25
18,34,25
18,35,25
18,36,25
19,26,25
19,27,25
19,29,25
19,30,25
19,31,25
19,32,25
19,33,25
19,34,25
19,37,25
19,38,25
20,25,25
20,26,25
20,27,25
20,28,25
20,30,25
20,31,25
20,32,25
20,33,25
20,34,25
20,38,25
20,39,25
21,24,25
21,25,25
21,26,25
21,36,25
21,40,25
22,23,25
22,24,25
22,25,25
22,41,25
23,22,25
23,23,25
23,24,25
23,42,25
24,21,25
24,22,25
24,23,25
24,30,25
24,32,25
24,34,25
24,43,25
25,20,25
25,21,25
25,22,25
25,26,25
25,28,25
25,29,25
25,31,25
25,32,25
25,34,25
25,36,25
26,19,25
26,20,25
26,21,25
26,25,25
26,27,25
26,28,25
26,30,25
26,33,25
26,35,25
26,37,25
26,41,25
27,19,25
27,20,25
27,26,25
27,27,25
27,29,25
27,31,25
27,32,25
27,33,25
27,34,25
27,36,25
27,38,25
28,18,25
28,20,25
28,25,25
28,26,25
28,29,25
28,33,25
28,35,25
28,37,25
28,39,25
28,42,25
29,18,25
29,19,25
29,25,25
29,27,25
29,28,25
29,30,25
29,31,25
29,32,25
29,34,25
29,36,25
29,38,25
29,40,25
30,18,25
30,19,25
30,20,25
30,24,25
30,26,25
30,29,25
30,30,25
30,33,25
30,35,25
30,37,25
30,39,25
31,18,25
31,19,25
31,20,25
31,25,25
31,27,25
31,29,25
31,31,25
31,32,25
31,36,25
31,38,25
32,18,25
32,19,25
32,20,25
32,24,25
32,25,25
32,27,25
32,29,25
32,31,25
32,32,25
32,34,25
32,37,25
32,39,25
33,18,25
33,19,25
33,20,25
33,26,25
33,27,25
33,28,25
33,30,25
33,33,25
33,35,25
33,37,25
33,38,25
34,18,25
34,19,25
34,20,25
34,24,25
34,25,25
34,27,25
34,29,25
34,32,25
34,34,25
34,36,25
34,37,25
34,39,25
35,18,25
35,26,25
35,28,25
35,30,25
35,33,25
35,35,25
35,37,25
35,38,25
35,42,25
36,18,25
36,21,25
36,25,25
36,27,25
36,29,25
36,31,25
36,34,25
36,36,25
36,37,25
37,19,25
37,26,25
37,28,25
37,30,25
37,32,25
37,33,25
37,34,25
37,35,25
37,36,25
37,38,25
38,19,25
38,20,25
38,27,25
38,29,25
38,31,25
38,33,25
38,35,25
38,37,25
39,20,25
39,28,25
39,30,25
39,32,25
39,34,25
40,21,25
40,29,25
41,22,25
41,26,25
42,23,25
42,28,25
42,35,25
43,24,25
18,28,26
18,29,26
18,30,26
18,31,26
18,32,26
18,33,26
18,34,26
18,35,26
18,36,26
19,26,26
19,27,26
19,29,26
19,30,26
19,31,26
19,32,26
19,33,26
19,34,26
19,37,26
19,38,26
20,25,26
20,26,26
20,27,26
20,28,26
20,30,26
20,31,26
20,32,26
20,33,26
20,34,26
20,38,26
20,39,26
21,24,26
21,25,26
21,26,26
21,36,26
21,40,26
22,23,26
22,24,26
22,25,26
22,41,26
23,22,26
23,23,26
23,24,26
23,42,26
24,21,26
24,22,26
24,23,26
24,30,26
24,32,26
24,34,26
24,43,26
25,20,26
25,21,26
25,22,26
25,26,26
25,28,26
25,29,26
25,31,26
25,32,26
25,34,26
25,36,26
26,19,26
26,20,26
26,21,26
26,25,26
26,27,26
26,28,26
26,30,26
26,33,26
26,35,26
26,37,26
26,41,26
27,19,26
27,20,26
27,26,26
27,27,26
27,29,26
27,31,26
27,32,26
27,33,26
27,34,26
27,36,26
27,38,26
28,18,26
28,20,26
28,25,26
28,26,26
28,29,26
28,33,26
28,35,26
28,37,26
28,39,26
28,42,26
29,18,26
29,19,26
29,25,26
29,27,26
29,28,26
29,30,26
29,31,26
29,32,26
29,34,26
29,36,26
29,38,26
29,40,26
30,18,26
30,19,26
30,20,26
30,24,26
30,26,26
30,29,26
30,30,26
30,33,26
30,35,26
30,37,26
30,39,26
31,18,26
31,19,26
31,20,26
31,25,26
31,27,26
31,29,26
31,31,26
31,32,26
31,36,26
31,38,26
32,18,26
32,19,26
32,20,26
32,24,26
32,25,26
32,27,26
32,29,26
32,31,26
32,32,26
32,34,26
32,37,26
32,39,26
33,18,26
33,19,26
33,20,26
33,26,26
33,27,26
33,28,26
33,30,26
33,33,26
33,35,26
33,37,26
33,38,26
34,18,26
34,19,26
34,20,26
34,24,26
34,25,26
34,27,26
34,29,26
34,32,26
34,34,26
34,36,26
34,37,26
34,39,26
35,18,26
35,26,26
35,28,26
35,30,26
35,33,26
35,35,26
35,37,26
35,38,26
35,42,26
36,18,26
36,21,26
36,25,26
36,27,26
36,29,26
36,31,26
36,34,26
36,36,26
36,37,26
37,19,26
37,26,26
37,28,26
37,30,26
37,32,26
37,33,26
37,34,26
37,35,26
37,36,26
37,38,26
38,19,26
38,20,26
38,27,26
38,29,26
38,31,26
38,33,26
38,35,26
38,37,26
39,20,26
39,28,26
39,30,26
39,32,26
39,34,26
40,21,26
40,29,26
41,22,26
41,26,26
42,23,26
42,28,26
42,35,26
43,24,26
18,28,27
18,29,27
18,30,27
18,31,27
18,32,27
18,33,27
18,34,27
18,35,27
18,36,27
19,26,27
19,27,27
19,29,27
19,30,27
19,31,27
19,32,27
19,33,27
19,34,27
19,37,27
19,38,27
20,25,27
20,26,27
20,27,27
20,28,27
20,30,27
20,31,27
20,32,27
20,33,27
20,34,27
20,38,27
20,39,27
21,24,27
21,25,27
21,26,27
21,36,27
21,40,27
22,23,27
22,24,27
22,25,27
22,41,27
23,22,27
23,23,27
23,24,27
23,42,27
24,21,27
24,22,27
24,23,27
24,30,27
24,32,27
24,34,27
24,43,27
25,20,27
25,21,27
25,22,27
25,26,27
25,28,27
25,29,27
25,31,27
25,32,27
25,34,27
25,36,27
26,19,27
26,20,27
26,21,27
26,25,27
26,27,27
26,28,27
26,30,27
26,33,27
26,35,27
26,37,27
26,41,27
27,19,27
27,20,27
27,26,27
27,27,27
27,29,27
27,31,27
27,32,27
27,33,27
27,34,27
27,36,27
27,38,27
28,18,27
28,20,27
28,25,27
28,26,27
28,29,27
28,33,27
28,35,27
28,37,27
28,39,27
28,42,27
29,18,27
29,19,27
29,25,27
29,27,27
29,28,27
29,30,27
29,31,27
29,32,27
29,34,27
29,36,27
29,38,27
29,40,27
30,18,27
30,19,27
30,20,27
30,24,27
30,26,27
30,29,27
30,30,27
30,33,27
30,35,27
30,37,27
30,39,27
31,18,27
31,19,27
31,20,27
31,25,27
31,27,27
31,29,27
31,31,27
31,32,27
31,36,27
31,38,27
32,18,27
32,19,27
32,20,27
32,24,27
32,25,27
32,27,27
32,29,27
32,31,27
32,32,27
32,34,27
32,37,27
32,39,27
33,18,27
33,19,27
33,20,27
33,26,27
33,27,27
33,28,27
33,30,27
33,33,27
33,35,27
33,37,27
33,38,27
34,18,27
34,19,27
34,20,27
34,24,27
34,25,27
34,27,27
34,29,27
34,32,27
34,34,27
34,36,27
34,37,27
34,39,27
35,18,27
35,26,27
35,28,27
35,30,27
35,33,27
35,35,27
35,37,27
35,38,27
35,42,27
36,18,27
36,21,27
36,25,27
36,27,27
36,29,27
36,31,27
36,34,27
36,36,27
36,37,27
37,19,27
37,26,27
37,28,27
37,30,27
37,32,27
37,33,27
37,34,27
37,35,27
37,36,27
37,38,27
38,19,27
38,20,27
38,27,27
38,29,27
38,31,27
38,33,27
38,35,27
38,37,27
39,20,27
39,28,27
39,30,27
39,32,27
39,34,27
40,21,27
40,29,27
41,22,27
41,26,27
42,23,27
42,28,27
42,35,27
43,24,27
18,28,28
18,29,28
18,30,28
18,31,28
18,32,28
18,33,28
18,34,28
18,35,28
18,36,28
19,26,28
19,27,28
19,29,28
19,30,28
19,31,28
19,32,28
19,33,28
19,34,28
19,37,28
19,38,28
20,25,28
20,26,28
20,27,28
20,28,28
20,30,28
20,31,28
20,32,28
20,33,28
20,34,28
20,38,28
20,39,28
21,24,28
21,25,28
21,26,28
21,36,28
21,40,28
22,23,28
22,24,28
22,25,28
22,41,28
23,22,28
23,23,28
23,24,28
23,42,28
24,21,28
24,22,28
24,23,28
24,30,28
24,32,28
24,34,28
24,43,28
25,20,28
25,21,28
25,22,28
25,26,28
25,28,28
25,29,28
25,31,28
25,32,28
25,34,28
25,36,28
26,19,28
26,20,28
26,21,28
26,25,28
26,27,28
26,28,28
26,30,28
26,33,28
26,35,28
26,37,28
26,41,28
27,19,28
27,20,28
27,26,28
27,27,28
27,29,28
27,31,28
27,32,28
27,33,28
27,34,28
27,36,28
27,38,28
28,18,28
28,20,28
28,25,28
28,26,28
28,29,28
28,33,28
28,35,28
28,37,28
28,39,28
28,42,28
29,18,28
29,19,28
29,25,28
29,27,28
29,28,28
29,30,28
29,31,28
29,32,28
29,34,28
29,36,28
29,38,28
29,40,28
30,18,28
30,19,28
30,20,28
30,24,28
30,26,28
30,29,28
30,30,28
30,33,28
30,35,28
30,37,28
30,39,28
31,18,28
31,19,28
31,20,28
31,25,28
31,27,28
31,29,28
31,31,28
31,32,28
31,36,28
31,38,28
32,18,28
32,19,28
32,20,28
32,24,28
32,25,28
32,27,28
32,29,28
32,31,28
32,32,28
32,34,28
32,37,28
32,39,28
33,18,28
33,19,28
33,20,28
33,26,28
33,27,28
33,28,28
33,30,28
33,33,28
33,35,28
33,37,28
33,38,28
34,18,28
34,19,28
34,20,28
34,24,28
34,25,28
34,27,28
34,29,28
34,32,28
34,34,28
34,36,28
34,37,28
34,39,28
35,18,28
35,26,28
35,28,28
35,30,28
35,33,28
35,35,28
35,37,28
35,38,28
35,42,28
36,18,28
36,21,28
36,25,28
36,27,28
36,29,28
36,31,28
36,34,28
36,36,28
36,37,28
37,19,28
37,26,28
37,28,28
37,30,28
37,32,28
37,33,28
37,34,28
37,35,28
37,36,28
37,38,28
38,19,28
38,20,28
38,27,28
38,29,28
38,31,28
38,33,28
38,35,28
38,37,28
39,20,28
39,28,28
39,30,28
39,32,28
39,34,28
40,21,28
40,29,28
41,22,28
41,26,28
42,23,28
42,28,28
42,35,28
43,24,28
18,28,29
18,29,29
18,30,29
18,31,29
18,32,29
18,33,29
18,34,29
18,35,29
18,36,29
19,26,29
19,27,29
19,29,29
19,30,29
19,31,29
19,32,29
19,33,29
19,34,29
19,37,29
19,38,29
20,25,29
20,26,29
20,27,29
20,28,29
20,30,29
20,31,29
20,32,29
20,33,29
20,34,29
20,38,29
20,39,29
21,24,29
21,25,29
21,26,29
21,36,29
21,40,29
22,23,29
22,24,29
22,25,29
22,41,29
23,22,29
23,23,29
23,24,29
23,42,29
24,21,29
24,22,29
24,23,29
24,30,29
24,32,29
24,34,29
24,43,29
25,20,29
25,21,29
25,22,29
25,26,29
25,28,29
25,29,29
25,31,29
25,32,29
25,34,29
25,36,29
26,19,29
26,20,29
26,21,29
26,25,29
26,27,29
26,28,29
26,30,29
26,33,29
26,35,29
26,37,29
26,41,29
27,19,29
27,20,29
27,26,29
27,27,29
27,29,29
27,31,29
27,32,29
27,33,29
27,34,29
27,36,29
27,38,29
28,18,29
28,20,29
28,25,29
28,26,29
28,29,29
28,33,29
28,35,29
28,37,29
28,39,29
28,42,29
29,18,29
29,19,29
29,25,29
29,27,29
29,28,29
29,30,29
29,31,29
29,32,29
29,34,29
29,36,29
29,38,29
29,40,29
30,18,29
30,19,29
30,20,29
30,24,29
30,26,29
30,29,29
30,30,29
30,33,29
30,35,29
30,37,29
30,39,29
31,18,29
31,19,29
31,20,29
31,25,29
31,27,29
31,29,29
31,31,29
31,32,29
31,36,29
31,38,29
32,18,29
32,19,29
32,20,29
32,24,29
32,25,29
32,27,29
32,29,29
32,31,29
32,32,29
32,34,29
32,37,29
32,39,29
33,18,29
33,19,29
33,20,29
33,26,29
33,27,29
33,28,29
33,30,29
33,33,29
33,35,29
33,37,29
33,38,29
34,18,29
34,19,29
34,20,29
34,24,29
34,25,29
34,27,29
34,29,29
34,32,29
34,34,29
34,36,29
34,37,29
34,39,29
35,18,29
35,26,29
35,28,29
35,30,29
35,33,29
35,35,29
35,37,29
35,38,29
35,42,29
36,18,29
36,21,29
36,25,29
36,27,29
36,29,29
36,31,29
36,34,29
36,36,29
36,37,29
37,19,29
37,26,29
37,28,29
37,30,29
37,32,29
37,33,29
37,34,29
37,35,29
37,36,29
37,38,29
38,19,29
38,20,29
38,27,29
38,29,29
38,31,29
38,33,29
38,35,29
38,37,29
39,20,29
39,28,29
39,30,29
39,32,29
39,34,29
40,21,29
40,29,29
41,22,29
41,26,29
42,23,29
42,28,29
42,35,29
43,24,29
18,28,30
18,29,30
18,30,30
18,31,30
18,32,30
18,33,30
18,34,30
18,35,30
18,36,30
19,26,30
19,27,30
19,29,30
19,30,30
19,31,30
19,32,30
19,33,30
19,34,30
19,37,30
19,38,30
20,25,30
20,26,30
20,27,30
20,28,30
20,30,30
20,31,30
20,32,30
20,33,30
20,34,30
20,38,30
20,39,30
21,24,30
21,25,30
21,26,30
21,36,30
21,40,30
22,23,30
22,24,30
22,25,30
22,41,30
23,22,30
23,23,30
23,24,30
23,42,30
24,21,30
24,22,30
24,23,30
24,30,30
24,32,30
24,34,30
24,43,30
25,20,30
25,21,30
25,22,30
25,26,30
25,28,30
25,29,30
25,31,30
25,32,30
25,34,30
25,36,30
26,19,30
26,20,30
26,21,30
26,25,30
26,27,30
26,28,30
26,30,30
26,33,30
26,35,30
26,37,30
26,41,30
27,19,30
27,20,30
27,26,30
27,27,30
27,29,30
27,31,30
27,32,30
27,33,30
27,34,30
27,36,30
27,38,30
28,18,30
28,20,30
28,25,30
28,26,30
28,29,30
28,33,30
28,35,30
28,37,30
28,39,30
28,42,30
29,18,30
29,19,30
29,25,30
29,27,30
29,28,30
29,30,30
29,31,30
29,32,30
29,34,30
29,36,30
29,38,30
29,40,30
30,18,30
30,19,30
30,20,30
30,24,30
30,26,30
30,29,30
30,30,30
30,33,30
30,35,30
30,37,30
30,39,30
31,18,30
31,19,30
31,20,30
31,25,30
31,27,30
31,29,30
31,31,30
31,32,30
31,36,30
31,38,30
32,18,30
32,19,30
32,20,30
32,24,30
32,25,30
32,27,30
32,29,30
32,31,30
32,32,30
32,34,30
32,37,30
32,39,30
33,18,30
33,19,30
33,20,30
33,26,30
33,27,30
33,28,30
33,30,30
33,33,30
33,35,30
33,37,30
33,38,30
34,18,30
34,19,30
34,20,30
34,24,30
34,25,30
34,27,30
34,29,30
34,32,30
34,34,30
34,36,30
34,37,30
34,39,30
35,18,30
35,26,30
35,28,30
35,30,30
35,33,30
35,35,30
35,37,30
35,38,30
35,42,30
36,18,30
36,21,30
36,25,30
36,27,30
36,29,30
36,31,30
36,34,30
36,36,30
36,37,30
37,19,30
37,26,30
37,28,30
37,30,30
37,32,30
37,33,30
37,34,30
37,35,30
37,36,30
37,38,30
38,19,30
38,20,30
38,27,30
38,29,30
38,31,30
38,33,30
38,35,30
38,37,30
39,20,30
39,28,30
39,30,30
39,32,30
39,34,30
40,21,30
40,29,30
41,22,30
41,26,30
42,23,30
42,28,30
42,35,30
43,24,30
18,28,31
18,29,31
18,30,31
18,31,31
18,32,31
18,33,31
18,34,31
18,35,31
18,36,31
19,26,31
19,27,31
19,29,31
19,30,31
19,31,31
19,32,31
19,33,31
19,34,31
19,37,31
19,38,31
20,25,31
20,26,31
20,27,31
20,28,31
20,30,31
20,31,31
20,32,31
20,33,31
20,34,31
20,38,31
20,39,31
21,24,31
21,25,31
21,26,31
21,36,31
21,40,31
22,23,31
22,24,31
22,25,31
22,41,31
23,22,31
23,23,31
23,24,31
23,42,31
24,21,31
24,22,31
24,23,31
24,30,31
24,32,31
24,34,31
24,43,31
25,20,31
25,21,31
25,22,31
25,26,31
25,28,31
25,29,31
25,31,31
25,32,31
25,34,31
25,36,31
26,19,31
26,20,31
26,21,31
26,25,31
26,27,31
26,28,31
26,30,31
26,33,31
26,35,31
26,37,31
26,41,31
27,19,31
27,20,31
27,26,31
27,27,31
27,29,31
27,31,31
27,32,31
27,33,31
27,34,31
27,36,31
27,38,31
28,18,31
28,20,31
28,25,31
28,26,31
28,29,31
28,33,31
28,35,31
28,37,31
28,39,31
28,42,31
29,18,31
29,19,31
29,25,31
29,27,31
29,28,31
29,30,31
29,31,31
29,32,31
29,34,31
29,36,31
29,38,31
29,40,31
30,18,31
30,19,31
30,20,31
30,24,31
30,26,31
30,29,31
30,30,31
30,33,31
30,35,31
30,37,31
30,39,31
31,18,31
31,19,31
31,20,31
31,25,31
31,27,31
31,29,31
31,31,31
31,32,31
31,36,31
31,38,31
32,18,31
32,19,31
32,20,31
32,24,31
32,25,31
32,27,31
32,29,31
32,31,31
32,32,31
32,34,31
32,37,31
32,39,31
33,18,31
33,19,31
33,20,31
33,26,31
33,27,31
33,28,31
33,30,31
33,33,31
33,35,31
33,37,31
33,38,31
34,18,31
34,19,31
34,20,31
34,24,31
34,25,31
34,27,31
34,29,31
34,32,31
34,34,31
34,36,31
34,37,31
34,39,31
35,18,31
35,26,31
35,28,31
35,30,31
35,33,31
35,35,31
35,37,31
35,38,31
35,42,31
36,18,31
36,21,31
36,25,31
36,27,31
36,29,31
36,31,31
36,34,31
36,36,31
36,37,31
37,19,31
37,26,31
37,28,31
37,30,31
37,32,31
37,33,31
37,34,31
37,35,31
37,36,31
37,38,31
38,19,31
38,20,31
38,27,31
38,29,31
38,31,31
38,33,31
38,35,31
38,37,31
39,20,31
39,28,31
39,30,31
39,32,31
39,34,31
40,21,31
40,29,31
41,22,31
41,26,31
42,23,31
42,28,31
42,35,31
43,24,31
18,28,32
18,29,32
18,30,32
18,31,32
18,32,32
18,33,32
18,34,32
18,35,32
18,36,32
19,26,32
19,27,32
19,29,32
19,30,32
19,31,32
19,32,32
19,33,32
19,34,32
19,37,32
19,38,32
20,25,32
20,26,32
20,27,32
20,28,32
20,30,32
20,31,32
20,32,32
20,33,32
20,34,32
20,38,32
20,39,32
21,24,32
21,25,32
21,26,32
21,36,32
21,40,32
22,23,32
22,24,32
22,25,32
22,41,32
23,22,32
23,23,32
23,24,32
23,42,32
24,21,32
24,22,32
24,23,32
24,30,32
24,32,32
24,34,32
24,43,32
25,20,32
25,21,32
25,22,32
25,26,32
25,28,32
25,29,32
25,31,32
25,32,32
25,34,32
25,36,32
26,19,32
26,20,32
26,21,32
26,25,32
26,27,32
26,28,32
26,30,32
26,33,32
26,35,32
26,37,32
26,41,32
27,19,32
27,20,32
27,26,32
27,27,32
27,29,32
27,31,32
27,32,32
27,33,32
27,34,32
27,36,32
27,38,32
28,18,32
28,20,32
28,25,32
28,26,32
28,29,32
28,33,32
28,35,32
28,37,32
28,39,32
28,42,32
29,18,32
29,19,32
29,25,32
29,27,32
29,28,32
29,30,32
29,31,32
29,32,32
29,34,32
29,36,32
29,38,32
29,40,32
30,18,32
30,19,32
30,20,32
30,24,32
30,26,32
30,29,32
30,30,32
30,33,32
30,35,32
30,37,32
30,39,32
31,18,32
31,19,32
31,20,32
31,25,32
31,27,32
31,29,32
31,31,32
31,32,32
31,36,32
31,38,32
32,18,32
32,19,32
32,20,32
32,24,32
32,25,32
32,27,32
32,29,32
32,31,32
32,32,32
32,34,32
32,37,32
32,39,32
33,18,32
33,19,32
33,20,32
33,26,32
33,27,32
33,28,32
33,30,32
33,33,32
33,35,32
33,37,32
33,38,32
34,18,32
34,19,32
34,20,32
34,24,32
34,25,32
34,27,32
34,29,32
34,32,32
34,34,32
34,36,32
34,37,32
34,39,32
35,18,32
35,26,32
35,28,32
35,30,32
35,33,32
35,35,32
35,37,32
35,38,32
35,42,32
36,18,32
36,21,32
36,25,32
36,27,32
