i,j,k
35,21,38
35,42,38
35,43,38
36,21,38
36,22,38
36,41,38
36,42,38
37,21,38
37,22,38
37,41,38
37,42,38
38,22,38
38,23,38
38,40,38
38,41,38
39,23,38
39,24,38
39,39,38
39,40,38
40,24,38
40,25,38
40,38,38
40,39,38
41,25,38
41,26,38
41,27,38
41,36,38
41,37,38
41,38,38
42,26,38
42,27,38
42,28,38
42,29,38
42,30,38
42,31,38
42,32,38
42,33,38
42,34,38
42,35,38
42,36,38
42,37,38
43,28,38
43,29,38
43,30,38
43,31,38
43,32,38
43,33,38
43,34,38
43,35,38
20,28,39
20,29,39
20,30,39
20,31,39
20,32,39
20,33,39
20,34,39
20,35,39
21,26,39
21,27,39
21,28,39
21,29,39
21,30,39
21,31,39
21,32,39
21,33,39
21,34,39
21,35,39
21,36,39
21,37,39
22,25,39
22,26,39
22,27,39
22,36,39
22,37,39
22,38,39
23,24,39
23,25,39
23,38,39
23,39,39
24,23,39
24,24,39
24,39,39
24,40,39
25,22,39
25,23,39
25,40,39
25,41,39
26,21,39
26,22,39
26,41,39
26,42,39
27,21,39
27,22,39
27,41,39
27,42,39
28,20,39
28,21,39
28,42,39
28,43,39
29,20,39
29,21,39
29,42,39
29,43,39
30,20,39
30,21,39
30,42,39
30,43,39
31,20,39
31,21,39
31,42,39
31,43,39
32,20,39
32,21,39
32,42,39
32,43,39
33,20,39
33,21,39
33,42,39
33,43,39
34,20,39
34,21,39
34,42,39
34,43,39
35,20,39
35,21,39
35,42,39
35,43,39
36,21,39
36,22,39
36,41,39
36,42,39
37,21,39
37,22,39
37,41,39
37,42,39
38,22,39
38,23,39
38,40,39
38,41,39
39,23,39
39,24,39
39,39,39
39,40,39
40,24,39
40,25,39
40,38,39
40,39,39
41,25,39
41,26,39
41,27,39
41,36,39
41,37,39
41,38,39
42,26,39
42,27,39
42,28,39
42,29,39
42,30,39
42,31,39
42,32,39
42,33,39
42,34,39
42,35,39
42,36,39
42,37,39
43,28,39
43,29,39
43,30,39
43,31,39
43,32,39
43,33,39
43,34,39
43,35,39
20,28,40
20,29,40
20,30,40
20,31,40
20,32,40
20,33,40
20,34,40
20,35,40
21,26,40
21,27,40
21,28,40
21,29,40
21,30,40
21,31,40
21,32,40
21,33,40
21,34,40
21,35,40
21,36,40
21,37,40
22,25,40
22,26,40
22,27,40
22,36,40
22,37,40
22,38,40
23,24,40
23,25,40
23,38,40
23,39,40
24,23,40
24,24,40
24,39,40
24,40,40
25,22,40
25,23,40
25,40,40
25,41,40
26,21,40
26,22,40
26,41,40
26,42,40
27,21,40
27,22,40
27,41,40
27,42,40
28,20,40
28,21,40
28,42,40
28,43,40
29,20,40
29,21,40
29,42,40
29,43,40
30,20,40
30,21,40
30,42,40
30,43,40
31,20,40
31,21,40
31,42,40
31,43,40
32,20,40
32,21,40
32,42,40
32,43,40
33,20,40
33,21,40
33,42,40
33,43,40
34,20,40
34,21,40
34,42,40
34,43,40
35,20,40
35,21,40
35,42,40
35,43,40
36,21,40
36,22,40
36,41,40
36,42,40
37,21,40
37,22,40
37,41,40
37,42,40
38,22,40
38,23,40
38,40,40
38,41,40
39,23,40
39,24,40
39,39,40
39,40,40
40,24,40
40,25,40
40,38,40
40,39,40
41,25,40
41,26,40
41,27,40
41,36,40
41,37,40
41,38,40
42,26,40
42,27,40
42,28,40
42,29,40
42,30,40
42,31,40
42,32,40
42,33,40
42,34,40
42,35,40
42,36,40
42,37,40
43,28,40
43,29,40
43,30,40
43,31,40
43,32,40
43,33,40
43,34,40
43,35,40
20,28,41
20,29,41
20,30,41
20,31,41
20,32,41
20,33,41
20,34,41
20,35,41
21,26,41
21,27,41
21,28,41
21,29,41
21,30,41
21,31,41
21,32,41
21,33,41
21,34,41
21,35,41
21,36,41
21,37,41
22,25,41
22,26,41
22,27,41
22,36,41
22,37,41
22,38,41
23,24,41
23,25,41
23,38,41
23,39,41
24,23,41
24,24,41
24,39,41
24,40,41
25,22,41
25,23,41
25,40,41
25,41,41
26,21,41
26,22,41
26,41,41
26,42,41
27,21,41
27,22,41
27,41,41
27,42,41
28,20,41
28,21,41
28,42,41
28,43,41
29,20,41
29,21,41
29,42,41
29,43,41
30,20,41
30,21,41
30,42,41
30,43,41
31,20,41
31,21,41
31,42,41
31,43,41
32,20,41
32,21,41
32,42,41
32,43,41
33,20,41
33,21,41
33,42,41
33,43,41
34,20,41
34,21,41
34,42,41
34,43,41
35,20,41
35,21,41
35,42,41
35,43,41
36,21,41
36,22,41
36,41,41
36,42,41
37,21,41
37,22,41
37,41,41
37,42,41
38,22,41
38,23,41
38,40,41
38,41,41
39,23,41
39,24,41
39,39,41
39,40,41
40,24,41
40,25,41
40,38,41
40,39,41
41,25,41
41,26,41
41,27,41
41,36,41
41,37,41
41,38,41
42,26,41
42,27,41
42,28,41
42,29,41
42,30,41
42,31,41
42,32,41
42,33,41
42,34,41
42,35,41
42,36,41
42,37,41
43,28,41
43,29,41
43,30,41
43,31,41
43,32,41
43,33,41
43,34,41
43,35,41
20,28,42
20,29,42
20,30,42
20,31,42
20,32,42
20,33,42
20,34,42
20,35,42
21,26,42
21,27,42
21,28,42
21,29,42
21,30,42
21,31,42
21,32,42
21,33,42
21,34,42
21,35,42
21,36,42
21,37,42
22,25,42
22,26,42
22,27,42
22,36,42
22,37,42
22,38,42
23,24,42
23,25,42
23,38,42
23,39,42
24,23,42
24,24,42
24,39,42
24,40,42
25,22,42
25,23,42
25,40,42
25,41,42
26,21,42
26,22,42
26,41,42
26,42,42
27,21,42
27,22,42
27,41,42
27,42,42
28,20,42
28,21,42
28,42,42
28,43,42
29,20,42
29,21,42
29,42,42
29,43,42
30,20,42
30,21,42
30,42,42
30,43,42
31,20,42
31,21,42
31,42,42
31,43,42
32,20,42
32,21,42
32,42,42
32,43,42
33,20,42
33,21,42
33,42,42
33,43,42
34,20,42
34,21,42
34,42,42
34,43,42
35,20,42
35,21,42
35,42,42
35,43,42
36,21,42
36,22,42
36,41,42
36,42,42
37,21,42
37,22,42
37,41,42
37,42,42
38,22,42
38,23,42
38,40,42
38,41,42
39,23,42
39,24,42
39,39,42
39,40,42
40,24,42
40,25,42
40,38,42
40,39,42
41,25,42
41,26,42
41,27,42
41,36,42
41,37,42
41,38,42
42,26,42
42,27,42
42,28,42
42,29,42
42,30,42
42,31,42
42,32,42
42,33,42
42,34,42
42,35,42
42,36,42
42,37,42
43,28,42
43,29,42
43,30,42
43,31,42
43,32,42
43,33,42
43,34,42
43,35,42
20,28,43
20,29,43
20,30,43
20,31,43
20,32,43
20,33,43
20,34,43
20,35,43
21,26,43
21,27,43
21,28,43
21,29,43
21,30,43
21,31,43
21,32,43
21,33,43
21,34,43
21,35,43
21,36,43
21,37,43
22,25,43
22,26,43
22,27,43
22,36,43
22,37,43
22,38,43
23,24,43
23,25,43
23,38,43
23,39,43
24,23,43
24,24,43
24,39,43
24,40,43
25,22,43
25,23,43
25,40,43
25,41,43
26,21,43
26,22,43
26,41,43
26,42,43
27,21,43
27,22,43
27,41,43
27,42,43
28,20,43
28,21,43
28,42,43
28,43,43
29,20,43
29,21,43
29,42,43
29,43,43
30,20,43
30,21,43
30,42,43
30,43,43
31,20,43
31,21,43
31,42,43
31,43,43
32,20,43
32,21,43
32,42,43
32,43,43
33,20,43
33,21,43
33,42,43
33,43,43
34,20,43
34,21,43
34,42,43
34,43,43
35,20,43
35,21,43
35,42,43
35,43,43
36,21,43
36,22,43
36,41,43
36,42,43
37,21,43
37,22,43
37,41,43
37,42,43
38,22,43
38,23,43
38,40,43
38,41,43
39,23,43
39,24,43
39,39,43
39,40,43
40,24,43
40,25,43
40,38,43
40,39,43
41,25,43
41,26,43
41,27,43
41,36,43
41,37,43
41,38,43
42,26,43
42,27,43
42,28,43
42,29,43
42,30,43
42,31,43
42,32,43
42,33,43
42,34,43
42,35,43
42,36,43
42,37,43
43,28,43
43,29,43
43,30,43
43,31,43
43,32,43
43,33,43
43,34,43
43,35,43
20,28,44
20,29,44
20,30,44
20,31,44
20,32,44
20,33,44
20,34,44
20,35,44
21,26,44
21,27,44
21,28,44
21,29,44
21,30,44
21,31,44
21,32,44
21,33,44
21,34,44
21,35,44
21,36,44
21,37,44
22,25,44
22,26,44
22,27,44
22,36,44
22,37,44
22,38,44
23,24,44
23,25,44
23,38,44
23,39,44
24,23,44
24,24,44
24,39,44
24,40,44
25,22,44
25,23,44
25,40,44
25,41,44
26,21,44
26,22,44
26,41,44
26,42,44
27,21,44
27,22,44
27,41,44
27,42,44
28,20,44
28,21,44
28,42,44
28,43,44
29,20,44
29,21,44
29,42,44
29,43,44
30,20,44
30,21,44
30,42,44
30,43,44
31,20,44
31,21,44
31,42,44
31,43,44
32,20,44
32,21,44
32,42,44
32,43,44
33,20,44
33,21,44
33,42,44
33,43,44
34,20,44
34,21,44
34,42,44
34,43,44
35,20,44
35,21,44
35,42,44
35,43,44
36,21,44
36,22,44
36,41,44
36,42,44
37,21,44
37,22,44
37,41,44
37,42,44
38,22,44
38,23,44
38,40,44
38,41,44
39,23,44
39,24,44
39,39,44
39,40,44
40,24,44
40,25,44
40,38,44
40,39,44
41,25,44
41,26,44
41,27,44
41,36,44
41,37,44
41,38,44
42,26,44
42,27,44
42,28,44
42,29,44
42,30,44
42,31,44
42,32,44
42,33,44
42,34,44
42,35,44
42,36,44
42,37,44
43,28,44
43,29,44
43,30,44
43,31,44
43,32,44
43,33,44
43,34,44
43,35,44
20,28,45
20,29,45
20,30,45
20,31,45
20,32,45
20,33,45
20,34,45
20,35,45
21,26,45
21,27,45
21,28,45
21,29,45
21,30,45
21,31,45
21,32,45
21,33,45
21,34,45
21,35,45
21,36,45
21,37,45
22,25,45
22,26,45
22,27,45
22,36,45
22,37,45
22,38,45
23,24,45
23,25,45
23,38,45
23,39,45
24,23,45
24,24,45
24,39,45
24,40,45
25,22,45
25,23,45
25,40,45
25,41,45
26,21,45
26,22,45
26,41,45
26,42,45
27,21,45
27,22,45
27,41,45
27,42,45
28,20,45
28,21,45
28,42,45
28,43,45
29,20,45
29,21,45
29,42,45
29,43,45
30,20,45
30,21,45
30,42,45
30,43,45
31,20,45
31,21,45
31,42,45
31,43,45
32,20,45
32,21,45
32,42,45
32,43,45
33,20,45
33,21,45
33,42,45
33,43,45
34,20,45
34,21,45
34,42,45
34,43,45
35,20,45
35,21,45
35,42,45
35,43,45
36,21,45
36,22,45
36,41,45
36,42,45
37,21,45
37,22,45
37,41,45
37,42,45
38,22,45
38,23,45
38,40,45
38,41,45
39,23,45
39,24,45
39,39,45
39,40,45
40,24,45
40,25,45
40,38,45
40,39,45
41,25,45
41,26,45
41,27,45
41,36,45
41,37,45
41,38,45
42,26,45
42,27,45
42,28,45
42,29,45
42,30,45
42,31,45
42,32,45
42,33,45
42,34,45
42,35,45
42,36,45
42,37,45
43,28,45
43,29,45
43,30,45
43,31,45
43,32,45
43,33,45
43,34,45
43,35,45
20,28,46
20,29,46
20,30,46
20,31,46
20,32,46
20,33,46
20,34,46
20,35,46
21,26,46
21,27,46
21,28,46
21,29,46
21,30,46
21,31,46
21,32,46
21,33,46
21,34,46
21,35,46
21,36,46
21,37,46
22,25,46
22,26,46
22,27,46
22,36,46
22,37,46
22,38,46
23,24,46
23,25,46
23,38,46
23,39,46
24,23,46
24,24,46
24,39,46
24,40,46
25,22,46
25,23,46
25,40,46
25,41,46
26,21,46
26,22,46
26,41,46
26,42,46
27,21,46
27,22,46
27,41,46
27,42,46
28,20,46
28,21,46
28,42,46
28,43,46
29,20,46
29,21,46
29,42,46
29,43,46
30,20,46
30,21,46
30,42,46
30,43,46
31,20,46
31,21,46
31,42,46
31,43,46
32,20,46
32,21,46
32,42,46
32,43,46
33,20,46
33,21,46
33,42,46
33,43,46
34,20,46
34,21,46
34,42,46
34,43,46
35,20,46
35,21,46
35,42,46
35,43,46
36,21,46
36,22,46
36,41,46
36,42,46
37,21,46
37,22,46
37,41,46
37,42,46
38,22,46
38,23,46
38,40,46
38,41,46
39,23,46
39,24,46
39,39,46
39,40,46
40,24,46
40,25,46
40,38,46
40,39,46
41,25,46
41,26,46
41,27,46
41,36,46
41,37,46
41,38,46
42,26,46
42,27,46
42,28,46
42,29,46
42,30,46
42,31,46
42,32,46
42,33,46
42,34,46
42,35,46
42,36,46
42,37,46
43,28,46
43,29,46
43,30,46
43,31,46
43,32,46
43,33,46
43,34,46
43,35,46
20,28,47
20,29,47
20,30,47
20,31,47
20,32,47
20,33,47
20,34,47
20,35,47
21,26,47
21,27,47
21,28,47
21,29,47
21,30,47
21,31,47
21,32,47
21,33,47
21,34,47
21,35,47
21,36,47
21,37,47
22,25,47
22,26,47
22,27,47
22,36,47
22,37,47
22,38,47
23,24,47
23,25,47
23,38,47
23,39,47
24,23,47
24,24,47
24,39,47
24,40,47
25,22,47
25,23,47
25,40,47
25,41,47
26,21,47
26,22,47
26,41,47
26,42,47
27,21,47
27,22,47
27,41,47
27,42,47
28,20,47
28,21,47
28,42,47
28,43,47
29,20,47
29,21,47
29,42,47
29,43,47
30,20,47
30,21,47
30,42,47
30,43,47
31,20,47
31,21,47
31,42,47
31,43,47
32,20,47
32,21,47
32,42,47
32,43,47
33,20,47
33,21,47
33,42,47
33,43,47
34,20,47
34,21,47
34,42,47
34,43,47
35,20,47
35,21,47
35,42,47
35,43,47
36,21,47
36,22,47
36,41,47
36,42,47
37,21,47
37,22,47
37,41,47
37,42,47
38,22,47
38,23,47
38,40,47
38,41,47
39,23,47
39,24,47
39,39,47
39,40,47
40,24,47
40,25,47
40,38,47
40,39,47
41,25,47
41,26,47
41,27,47
41,36,47
41,37,47
41,38,47
42,26,47
42,27,47
42,28,47
42,29,47
42,30,47
42,31,47
42,32,47
42,33,47
42,34,47
42,35,47
42,36,47
42,37,47
43,28,47
43,29,47
43,30,47
43,31,47
43,32,47
43,33,47
43,34,47
43,35,47
20,28,48
20,29,48
20,30,48
20,31,48
20,32,48
20,33,48
20,34,48
20,35,48
21,26,48
21,27,48
21,28,48
21,29,48
21,30,48
21,31,48
21,32,48
21,33,48
21,34,48
21,35,48
21,36,48
21,37,48
22,25,48
22,26,48
22,27,48
22,36,48
22,37,48
22,38,48
23,24,48
23,25,48
23,38,48
23,39,48
24,23,48
24,24,48
24,39,48
24,40,48
25,22,48
25,23,48
25,40,48
25,41,48
26,21,48
26,22,48
26,41,48
26,42,48
27,21,48
27,22,48
27,41,48
27,42,48
28,20,48
28,21,48
28,42,48
28,43,48
29,20,48
29,21,48
29,42,48
29,43,48
30,20,48
30,21,48
30,42,48
30,43,48
31,20,48
31,21,48
31,42,48
31,43,48
32,20,48
32,21,48
32,42,48
32,43,48
33,20,48
33,21,48
33,42,48
33,43,48
34,20,48
34,21,48
34,42,48
34,43,48
35,20,48
35,21,48
35,42,48
35,43,48
36,21,48
36,22,48
36,41,48
36,42,48
37,21,48
37,22,48
37,41,48
37,42,48
38,22,48
38,23,48
38,40,48
38,41,48
39,23,48
39,24,48
39,39,48
39,40,48
40,24,48
40,25,48
40,38,48
40,39,48
41,25,48
41,26,48
41,27,48
41,36,48
41,37,48
41,38,48
42,26,48
42,27,48
42,28,48
42,29,48
42,30,48
42,31,48
42,32,48
42,33,48
42,34,48
42,35,48
42,36,48
42,37,48
43,28,48
43,29,48
43,30,48
43,31,48
43,32,48
43,33,48
43,34,48
43,35,48
20,28,49
20,29,49
20,30,49
20,31,49
20,32,49
20,33,49
20,34,49
20,35,49
21,26,49
21,27,49
21,28,49
21,29,49
21,30,49
21,31,49
21,32,49
21,33,49
21,34,49
21,35,49
21,36,49
21,37,49
22,25,49
22,26,49
22,27,49
22,36,49
22,37,49
22,38,49
23,24,49
23,25,49
23,38,49
23,39,49
24,23,49
24,24,49
24,39,49
24,40,49
25,22,49
25,23,49
25,40,49
25,41,49
26,21,49
26,22,49
26,41,49
26,42,49
27,21,49
27,22,49
27,41,49
27,42,49
28,20,49
28,21,49
28,42,49
28,43,49
29,20,49
29,21,49
29,42,49
29,43,49
30,20,49
30,21,49
30,42,49
30,43,49
31,20,49
31,21,49
31,42,49
31,43,49
32,20,49
32,21,49
32,42,49
32,43,49
33,20,49
33,21,49
33,42,49
33,43,49
34,20,49
34,21,49
34,42,49
34,43,49
35,20,49
35,21,49
35,42,49
35,43,49
36,21,49
36,22,49
36,41,49
36,42,49
37,21,49
37,22,49
37,41,49
37,42,49
38,22,49
38,23,49
38,40,49
38,41,49
39,23,49
39,24,49
39,39,49
39,40,49
40,24,49
40,25,49
40,38,49
40,39,49
41,25,49
41,26,49
41,27,49
41,36,49
41,37,49
41,38,49
42,26,49
42,27,49
42,28,49
42,29,49
42,30,49
42,31,49
42,32,49
42,33,49
42,34,49
42,35,49
42,36,49
42,37,49
43,28,49
43,29,49
43,30,49
43,31,49
43,32,49
43,33,49
43,34,49
43,35,49
20,28,50
20,29,50
20,30,50
20,31,50
20,32,50
20,33,50
20,34,50
20,35,50
21,26,50
21,27,50
21,28,50
21,29,50
21,30,50
21,31,50
21,32,50
21,33,50
21,34,50
21,35,50
21,36,50
21,37,50
22,25,50
22,26,50
22,27,50
22,36,50
22,37,50
22,38,50
23,24,50
23,25,50
23,38,50
23,39,50
24,23,50
24,24,50
24,39,50
24,40,50
25,22,50
25,23,50
25,40,50
25,41,50
26,21,50
26,22,50
26,41,50
26,42,50
27,21,50
27,22,50
27,41,50
27,42,50
28,20,50
28,21,50
28,42,50
28,43,50
29,20,50
29,21,50
29,42,50
29,43,50
30,20,50
30,21,50
30,42,50
30,43,50
31,20,50
31,21,50
31,42,50
31,43,50
32,20,50
32,21,50
32,42,50
32,43,50
33,20,50
33,21,50
33,42,50
33,43,50
34,20,50
34,21,50
34,42,50
34,43,50
35,20,50
35,21,50
35,42,50
35,43,50
36,21,50
36,22,50
36,41,50
36,42,50
37,21,50
37,22,50
37,41,50
37,42,50
38,22,50
38,23,50
38,40,50
38,41,50
39,23,50
39,24,50
39,39,50
39,40,50
40,24,50
40,25,50
40,38,50
40,39,50
41,25,50
41,26,50
41,27,50
41,36,50
41,37,50
41,38,50
42,26,50
42,27,50
42,28,50
42,29,50
42,30,50
42,31,50
42,32,50
42,33,50
42,34,50
42,35,50
42,36,50
42,37,50
43,28,50
43,29,50
43,30,50
43,31,50
43,32,50
43,33,50
43,34,50
43,35,50
20,28,51
20,29,51
20,30,51
20,31,51
20,32,51
20,33,51
20,34,51
20,35,51
21,26,51
21,27,51
21,28,51
21,29,51
21,30,51
21,31,51
21,32,51
21,33,51
21,34,51
21,35,51
21,36,51
21,37,51
22,25,51
22,26,51
22,27,51
22,36,51
22,37,51
22,38,51
23,24,51
23,25,51
23,38,51
23,39,51
24,23,51
24,24,51
24,39,51
24,40,51
25,22,51
25,23,51
25,40,51
25,41,51
26,21,51
26,22,51
26,41,51
26,42,51
27,21,51
27,22,51
27,41,51
27,42,51
28,20,51
28,21,51
28,42,51
28,43,51
29,20,51
29,21,51
29,42,51
29,43,51
30,20,51
30,21,51
30,42,51
30,43,51
31,20,51
31,21,51
31,42,51
31,43,51
32,20,51
32,21,51
32,42,51
32,43,51
33,20,51
33,21,51
33,42,51
33,43,51
34,20,51
34,21,51
34,42,51
34,43,51
35,20,51
35,21,51
35,42,51
35,43,51
36,21,51
36,22,51
36,41,51
36,42,51
37,21,51
37,22,51
37,41,51
37,42,51
38,22,51
38,23,51
38,40,51
38,41,51
39,23,51
39,24,51
39,39,51
39,40,51
40,24,51
40,25,51
40,38,51
40,39,51
41,25,51
41,26,51
41,27,51
41,36,51
41,37,51
41,38,51
42,26,51
42,27,51
42,28,51
42,29,51
42,30,51
42,31,51
42,32,51
42,33,51
42,34,51
42,35,51
42,36,51
42,37,51
43,28,51
43,29,51
43,30,51
43,31,51
43,32,51
43,33,51
43,34,51
43,35,51
20,28,52
20,29,52
20,30,52
20,31,52
20,32,52
20,33,52
20,34,52
20,35,52
21,26,52
21,27,52
21,28,52
21,29,52
21,30,52
21,31,52
21,32,52
21,33,52
21,34,52
21,35,52
21,36,52
21,37,52
22,25,52
22,26,52
22,27,52
22,36,52
22,37,52
22,38,52
23,24,52
23,25,52
23,38,52
23,39,52
24,23,52
24,24,52
24,39,52
24,40,52
25,22,52
25,23,52
25,40,52
25,41,52
26,21,52
26,22,52
26,41,52
26,42,52
27,21,52
27,22,52
27,41,52
27,42,52
28,20,52
28,21,52
28,42,52
28,43,52
29,20,52
29,21,52
29,42,52
29,43,52
30,20,52
30,21,52
30,42,52
30,43,52
31,20,52
31,21,52
31,42,52
31,43,52
32,20,52
32,21,52
32,42,52
32,43,52
33,20,52
33,21,52
33,42,52
33,43,52
34,20,52
34,21,52
34,42,52
34,43,52
35,20,52
35,21,52
35,42,52
35,43,52
36,21,52
36,22,52
36,41,52
36,42,52
37,21,52
37,22,52
37,41,52
37,42,52
38,22,52
38,23,52
38,40,52
38,41,52
39,23,52
39,24,52
39,39,52
39,40,52
40,24,52
40,25,52
40,38,52
40,39,52
41,25,52
41,26,52
41,27,52
41,36,52
41,37,52
41,38,52
42,26,52
42,27,52
42,28,52
42,29,52
42,30,52
42,31,52
42,32,52
42,33,52
42,34,52
42,35,52
42,36,52
42,37,52
43,28,52
43,29,52
43,30,52
43,31,52
43,32,52
43,33,52
43,34,52
43,35,52
20,28,53
20,29,53
20,30,53
20,31,53
20,32,53
20,33,53
20,34,53
20,35,53
21,26,53
21,27,53
21,28,53
21,29,53
21,30,53
21,31,53
21,32,53
21,33,53
21,34,53
21,35,53
21,36,53
21,37,53
22,25,53
22,26,53
22,27,53
22,36,53
22,37,53
22,38,53
23,24,53
23,25,53
23,38,53
23,39,53
24,23,53
24,24,53
24,39,53
24,40,53
25,22,53
25,23,53
25,40,53
25,41,53
26,21,53
26,22,53
26,41,53
26,42,53
27,21,53
27,22,53
27,41,53
27,42,53
28,20,53
28,21,53
28,42,53
28,43,53
29,20,53
29,21,53
29,42,53
29,43,53
30,20,53
30,21,53
30,42,53
30,43,53
31,20,53
31,21,53
31,42,53
31,43,53
32,20,53
32,21,53
32,42,53
32,43,53
33,20,53
33,21,53
33,42,53
33,43,53
34,20,53
34,21,53
34,42,53
34,43,53
35,20,53
35,21,53
35,42,53
35,43,53
36,21,53
36,22,53
36,41,53
36,42,53
37,21,53
37,22,53
37,41,53
37,42,53
38,22,53
38,23,53
38,40,53
38,41,53
39,23,53
39,24,53
39,39,53
39,40,53
40,24,53
40,25,53
40,38,53
40,39,53
41,25,53
41,26,53
41,27,53
41,36,53
41,37,53
41,38,53
42,26,53
42,27,53
42,28,53
42,29,53
42,30,53
42,31,53
42,32,53
42,33,53
42,34,53
42,35,53
42,36,53
42,37,53
43,28,53
43,29,53
43,30,53
43,31,53
43,32,53
43,33,53
43,34,53
43,35,53
20,28,54
20,29,54
20,30,54
20,31,54
20,32,54
20,33,54
20,34,54
20,35,54
21,26,54
21,27,54
21,28,54
21,29,54
21,30,54
21,31,54
21,32,54
21,33,54
21,34,54
21,35,54
21,36,54
21,37,54
22,25,54
22,26,54
22,27,54
22,36,54
22,37,54
22,38,54
23,24,54
23,25,54
23,38,54
23,39,54
24,23,54
24,24,54
24,39,54
24,40,54
25,22,54
25,23,54
25,40,54
25,41,54
26,21,54
26,22,54
26,41,54
26,42,54
27,21,54
27,22,54
27,41,54
27,42,54
28,20,54
28,21,54
28,42,54
28,43,54
29,20,54
29,21,54
29,42,54
29,43,54
30,20,54
30,21,54
30,42,54
30,43,54
31,20,54
31,21,54
31,42,54
31,43,54
32,20,54
32,21,54
32,42,54
32,43,54
33,20,54
33,21,54
33,42,54
33,43,54
34,20,54
34,21,54
34,42,54
34,43,54
35,20,54
35,21,54
35,42,54
35,43,54
36,21,54
36,22,54
36,41,54
36,42,54
37,21,54
37,22,54
37,41,54
37,42,54
38,22,54
38,23,54
38,40,54
38,41,54
39,23,54
39,24,54
39,39,54
39,40,54
40,24,54
40,25,54
40,38,54
40,39,54
41,25,54
41,26,54
41,27,54
41,36,54
41,37,54
41,38,54
42,26,54
42,27,54
42,28,54
42,29,54
42,30,54
42,31,54
42,32,54
42,33,54
42,34,54
42,35,54
42,36,54
42,37,54
43,28,54
43,29,54
43,30,54
43,31,54
43,32,54
43,33,54
43,34,54
43,35,54
20,28,55
20,29,55
20,30,55
20,31,55
20,32,55
20,33,55
20,34,55
20,35,55
21,26,55
21,27,55
21,28,55
21,29,55
21,30,55
21,31,55
21,32,55
21,33,55
21,34,55
21,35,55
21,36,55
21,37,55
22,25,55
22,26,55
22,27,55
22,36,55
22,37,55
22,38,55
23,24,55
23,25,55
23,38,55
23,39,55
24,23,55
24,24,55
24,39,55
24,40,55
25,22,55
25,23,55
25,40,55
25,41,55
26,21,55
26,22,55
26,41,55
26,42,55
27,21,55
27,22,55
27,41,55
27,42,55
28,20,55
28,21,55
28,42,55
28,43,55
29,20,55
29,21,55
29,42,55
29,43,55
30,20,55
30,21,55
30,42,55
30,43,55
31,20,55
31,21,55
31,42,55
31,43,55
32,20,55
32,21,55
32,42,55
32,43,55
33,20,55
33,21,55
33,42,55
33,43,55
34,20,55
34,21,55
34,42,55
34,43,55
35,20,55
35,21,55
35,42,55
35,43,55
36,21,55
36,22,55
36,41,55
36,42,55
37,21,55
37,22,55
37,41,55
37,42,55
38,22,55
38,23,55
38,40,55
38,41,55
39,23,55
39,24,55
39,39,55
39,40,55
40,24,55
40,25,55
40,38,55
40,39,55
41,25,55
41,26,55
41,27,55
41,36,55
41,37,55
41,38,55
42,26,55
42,27,55
42,28,55
42,29,55
42,30,55
42,31,55
42,32,55
42,33,55
42,34,55
42,35,55
42,36,55
42,37,55
43,28,55
43,29,55
43,30,55
43,31,55
43,32,55
43,33,55
43,34,55
43,35,55
20,28,56
20,29,56
20,30,56
20,31,56
20,32,56
20,33,56
20,34,56
20,35,56
21,26,56
21,27,56
21,28,56
21,29,56
21,30,56
21,31,56
21,32,56
21,33,56
21,34,56
21,35,56
21,36,56
21,37,56
22,25,56
22,26,56
22,27,56
22,36,56
22,37,56
22,38,56
23,24,56
23,25,56
23,38,56
23,39,56
24,23,56
24,24,56
24,39,56
24,40,56
25,22,56
25,23,56
25,40,56
25,41,56
26,21,56
26,22,56
26,41,56
26,42,56
27,21,56
27,22,56
27,41,56
27,42,56
28,20,56
28,21,56
28,42,56
28,43,56
29,20,56
29,21,56
29,42,56
29,43,56
30,20,56
30,21,56
30,42,56
30,43,56
31,20,56
31,21,56
31,42,56
31,43,56
32,20,56
32,21,56
32,42,56
32,43,56
33,20,56
33,21,56
33,42,56
33,43,56
34,20,56
34,21,56
34,42,56
34,43,56
35,20,56
35,21,56
35,42,56
35,43,56
36,21,56
36,22,56
36,41,56
36,42,56
37,21,56
37,22,56
37,41,56
37,42,56
38,22,56
38,23,56
38,40,56
38,41,56
39,23,56
39,24,56
39,39,56
39,40,56
40,24,56
40,25,56
40,38,56
40,39,56
41,25,56
41,26,56
41,27,56
41,36,56
41,37,56
41,38,56
42,26,56
42,27,56
42,28,56
42,29,56
42,30,56
42,31,56
42,32,56
42,33,56
42,34,56
42,35,56
42,36,56
42,37,56
43,28,56
43,29,56
43,30,56
43,31,56
43,32,56
43,33,56
43,34,56
43,35,56
20,28,57
20,29,57
20,30,57
20,31,57
20,32,57
20,33,57
20,34,57
20,35,57
21,26,57
21,27,57
21,28,57
21,29,57
21,30,57
21,31,57
21,32,57
21,33,57
21,34,57
21,35,57
21,36,57
21,37,57
22,25,57
22,26,57
22,27,57
22,36,57
22,37,57
22,38,57
23,24,57
23,25,57
23,38,57
23,39,57
24,23,57
24,24,57
24,39,57
24,40,57
25,22,57
25,23,57
25,40,57
25,41,57
26,21,57
26,22,57
26,41,57
26,42,57
27,21,57
27,22,57
27,41,57
27,42,57
28,20,57
28,21,57
28,42,57
28,43,57
29,20,57
