i,j,k
20,26,14
20,27,14
20,28,14
20,35,14
20,36,14
20,37,14
21,25,14
21,26,14
21,29,14
21,30,14
21,31,14
21,32,14
21,33,14
21,34,14
21,35,14
21,37,14
21,38,14
22,24,14
22,27,14
22,28,14
22,36,14
22,37,14
22,39,14
23,23,14
23,26,14
23,38,14
23,40,14
24,22,14
24,25,14
24,39,14
24,41,14
25,21,14
25,24,14
25,40,14
25,42,14
26,20,14
26,21,14
26,23,14
26,42,14
26,43,14
27,20,14
27,22,14
27,40,14
27,41,14
27,43,14
28,19,14
28,20,14
28,22,14
28,43,14
28,44,14
29,19,14
29,21,14
29,41,14
29,44,14
30,19,14
30,21,14
30,41,14
30,44,14
31,19,14
31,21,14
31,41,14
31,42,14
31,44,14
32,19,14
32,21,14
32,41,14
32,42,14
32,44,14
33,19,14
33,21,14
33,41,14
33,44,14
34,19,14
34,21,14
34,41,14
34,44,14
35,19,14
35,20,14
35,21,14
35,41,14
35,43,14
35,44,14
36,20,14
36,22,14
36,40,14
36,41,14
36,43,14
37,20,14
37,21,14
37,22,14
37,40,14
37,42,14
37,43,14
38,21,14
38,23,14
38,39,14
38,42,14
39,22,14
39,24,14
39,38,14
39,39,14
39,41,14
40,23,14
40,25,14
40,27,14
40,36,14
40,37,14
40,40,14
41,24,14
41,27,14
41,29,14
41,30,14
41,31,14
41,32,14
41,33,14
41,34,14
41,35,14
41,36,14
41,39,14
42,25,14
42,26,14
42,31,14
42,32,14
42,37,14
42,38,14
43,26,14
43,27,14
43,28,14
43,35,14
43,36,14
43,37,14
44,28,14
44,29,14
44,30,14
44,31,14
44,32,14
44,33,14
44,34,14
44,35,14
19,28,15
19,29,15
19,30,15
19,31,15
19,32,15
19,33,15
19,34,15
19,35,15
20,26,15
20,27,15
20,28,15
20,35,15
20,36,15
20,37,15
21,25,15
21,26,15
21,29,15
21,30,15
21,31,15
21,32,15
21,33,15
21,34,15
21,35,15
21,37,15
21,38,15
22,24,15
22,27,15
22,28,15
22,36,15
22,37,15
22,39,15
23,23,15
23,26,15
23,38,15
23,40,15
24,22,15
24,25,15
24,39,15
24,41,15
25,21,15
25,24,15
25,40,15
25,42,15
26,20,15
26,21,15
26,23,15
26,42,15
26,43,15
27,20,15
27,22,15
27,40,15
27,41,15
27,43,15
28,19,15
28,20,15
28,22,15
28,43,15
28,44,15
29,19,15
29,21,15
29,41,15
29,44,15
30,19,15
30,21,15
30,41,15
30,44,15
31,19,15
31,21,15
31,41,15
31,42,15
31,44,15
32,19,15
32,21,15
32,41,15
32,42,15
32,44,15
33,19,15
33,21,15
33,41,15
33,44,15
34,19,15
34,21,15
34,41,15
34,44,15
35,19,15
35,20,15
35,21,15
35,41,15
35,43,15
35,44,15
36,20,15
36,22,15
36,40,15
36,41,15
36,43,15
37,20,15
37,21,15
37,22,15
37,40,15
37,42,15
37,43,15
38,21,15
38,23,15
38,39,15
38,42,15
39,22,15
39,24,15
39,38,15
39,39,15
39,41,15
40,23,15
40,25,15
40,27,15
40,36,15
40,37,15
40,40,15
41,24,15
41,27,15
41,29,15
41,30,15
41,31,15
41,32,15
41,33,15
41,34,15
41,35,15
41,36,15
41,39,15
42,25,15
42,26,15
42,31,15
42,32,15
42,37,15
42,38,15
43,26,15
43,27,15
43,28,15
43,35,15
43,36,15
43,37,15
44,28,15
44,29,15
44,30,15
44,31,15
44,32,15
44,33,15
44,34,15
44,35,15
19,28,16
19,29,16
19,30,16
19,31,16
19,32,16
19,33,16
19,34,16
19,35,16
20,26,16
20,27,16
20,28,16
20,35,16
20,36,16
20,37,16
21,25,16
21,26,16
21,29,16
21,30,16
21,31,16
21,32,16
21,33,16
21,34,16
21,35,16
21,37,16
21,38,16
22,24,16
22,27,16
22,28,16
22,36,16
22,37,16
22,39,16
23,23,16
23,26,16
23,38,16
23,40,16
24,22,16
24,25,16
24,39,16
24,41,16
25,21,16
25,24,16
25,40,16
25,42,16
26,20,16
26,21,16
26,23,16
26,42,16
26,43,16
27,20,16
27,22,16
27,40,16
27,41,16
27,43,16
28,19,16
28,20,16
28,22,16
28,43,16
28,44,16
29,19,16
29,21,16
29,41,16
29,44,16
30,19,16
30,21,16
30,41,16
30,44,16
31,19,16
31,21,16
31,41,16
31,42,16
31,44,16
32,19,16
32,21,16
32,41,16
32,42,16
32,44,16
33,19,16
33,21,16
33,41,16
33,44,16
34,19,16
34,21,16
34,41,16
34,44,16
35,19,16
35,20,16
35,21,16
35,41,16
35,43,16
35,44,16
36,20,16
36,22,16
36,40,16
36,41,16
36,43,16
37,20,16
37,21,16
37,22,16
37,40,16
37,42,16
37,43,16
38,21,16
38,23,16
38,39,16
38,42,16
39,22,16
39,24,16
39,38,16
39,39,16
39,41,16
40,23,16
40,25,16
40,27,16
40,36,16
40,37,16
40,40,16
41,24,16
41,27,16
41,29,16
41,30,16
41,31,16
41,32,16
41,33,16
41,34,16
41,35,16
41,36,16
41,39,16
42,25,16
42,26,16
42,31,16
42,32,16
42,37,16
42,38,16
43,26,16
43,27,16
43,28,16
43,35,16
43,36,16
43,37,16
44,28,16
44,29,16
44,30,16
44,31,16
44,32,16
44,33,16
44,34,16
44,35,16
19,28,17
19,29,17
19,30,17
19,31,17
19,32,17
19,33,17
19,34,17
19,35,17
20,26,17
20,27,17
20,28,17
20,35,17
20,36,17
20,37,17
21,25,17
21,26,17
21,29,17
21,30,17
21,31,17
21,32,17
21,33,17
21,34,17
21,35,17
21,37,17
21,38,17
22,24,17
22,27,17
22,28,17
22,36,17
22,37,17
22,39,17
23,23,17
23,26,17
23,38,17
23,40,17
24,22,17
24,25,17
24,39,17
24,41,17
25,21,17
25,24,17
25,40,17
25,42,17
26,20,17
26,21,17
26,23,17
26,42,17
26,43,17
27,20,17
27,22,17
27,40,17
27,41,17
27,43,17
28,19,17
28,20,17
28,22,17
28,43,17
28,44,17
29,19,17
29,21,17
29,41,17
29,44,17
30,19,17
30,21,17
30,41,17
30,44,17
31,19,17
31,21,17
31,41,17
31,42,17
31,44,17
32,19,17
32,21,17
32,41,17
32,42,17
32,44,17
33,19,17
33,21,17
33,41,17
33,44,17
34,19,17
34,21,17
34,41,17
34,44,17
35,19,17
35,20,17
35,21,17
35,41,17
35,43,17
35,44,17
36,20,17
36,22,17
36,40,17
36,41,17
36,43,17
37,20,17
37,21,17
37,22,17
37,40,17
37,42,17
37,43,17
38,21,17
38,23,17
38,39,17
38,42,17
39,22,17
39,24,17
39,38,17
39,39,17
39,41,17
40,23,17
40,25,17
40,27,17
40,36,17
40,37,17
40,40,17
41,24,17
41,27,17
41,29,17
41,30,17
41,31,17
41,32,17
41,33,17
41,34,17
41,35,17
41,36,17
41,39,17
42,25,17
42,26,17
42,31,17
42,32,17
42,37,17
42,38,17
43,26,17
43,27,17
43,28,17
43,35,17
43,36,17
43,37,17
44,28,17
44,29,17
44,30,17
44,31,17
44,32,17
44,33,17
44,34,17
44,35,17
19,28,18
19,29,18
19,30,18
19,31,18
19,32,18
19,33,18
19,34,18
19,35,18
20,26,18
20,27,18
20,28,18
20,35,18
20,36,18
20,37,18
21,25,18
21,26,18
21,29,18
21,30,18
21,31,18
21,32,18
21,33,18
21,34,18
21,35,18
21,37,18
21,38,18
22,24,18
22,27,18
22,28,18
22,36,18
22,37,18
22,39,18
23,23,18
23,26,18
23,38,18
23,40,18
24,22,18
24,25,18
24,39,18
24,41,18
25,21,18
25,24,18
25,40,18
25,42,18
26,20,18
26,21,18
26,23,18
26,42,18
26,43,18
27,20,18
27,22,18
27,40,18
27,41,18
27,43,18
28,19,18
28,20,18
28,22,18
28,43,18
28,44,18
29,19,18
29,21,18
29,41,18
29,44,18
30,19,18
30,21,18
30,41,18
30,44,18
31,19,18
31,21,18
31,41,18
31,42,18
31,44,18
32,19,18
32,21,18
32,41,18
32,42,18
32,44,18
33,19,18
33,21,18
33,41,18
33,44,18
34,19,18
34,21,18
34,41,18
34,44,18
35,19,18
35,20,18
35,21,18
35,41,18
35,43,18
35,44,18
36,20,18
36,22,18
36,40,18
36,41,18
36,43,18
37,20,18
37,21,18
37,22,18
37,40,18
37,42,18
37,43,18
38,21,18
38,23,18
38,39,18
38,42,18
39,22,18
39,24,18
39,38,18
39,39,18
39,41,18
40,23,18
40,25,18
40,27,18
40,36,18
40,37,18
40,40,18
41,24,18
41,27,18
41,29,18
41,30,18
41,31,18
41,32,18
41,33,18
41,34,18
41,35,18
41,36,18
41,39,18
42,25,18
42,26,18
42,31,18
42,32,18
42,37,18
42,38,18
43,26,18
43,27,18
43,28,18
43,35,18
43,36,18
43,37,18
44,28,18
44,29,18
44,30,18
44,31,18
44,32,18
44,33,18
44,34,18
44,35,18
19,28,19
19,29,19
19,30,19
19,31,19
19,32,19
19,33,19
19,34,19
19,35,19
20,26,19
20,27,19
20,28,19
20,35,19
20,36,19
20,37,19
21,25,19
21,26,19
21,29,19
21,30,19
21,31,19
21,32,19
21,33,19
21,34,19
21,35,19
21,37,19
21,38,19
22,24,19
22,27,19
22,28,19
22,36,19
22,37,19
22,39,19
23,23,19
23,26,19
23,38,19
23,40,19
24,22,19
24,25,19
24,39,19
24,41,19
25,21,19
25,24,19
25,40,19
25,42,19
26,20,19
26,21,19
26,23,19
26,42,19
26,43,19
27,20,19
27,22,19
27,40,19
27,41,19
27,43,19
28,19,19
28,20,19
28,22,19
28,43,19
28,44,19
29,19,19
29,21,19
29,41,19
29,44,19
30,19,19
30,21,19
30,41,19
30,44,19
31,19,19
31,21,19
31,41,19
31,42,19
31,44,19
32,19,19
32,21,19
32,41,19
32,42,19
32,44,19
33,19,19
33,21,19
33,41,19
33,44,19
34,19,19
34,21,19
34,41,19
34,44,19
35,19,19
35,20,19
35,21,19
35,41,19
35,43,19
35,44,19
36,20,19
36,22,19
36,40,19
36,41,19
36,43,19
37,20,19
37,21,19
37,22,19
37,40,19
37,42,19
37,43,19
38,21,19
38,23,19
38,39,19
38,42,19
39,22,19
39,24,19
39,38,19
39,39,19
39,41,19
40,23,19
40,25,19
40,27,19
40,36,19
40,37,19
40,40,19
41,24,19
41,27,19
41,29,19
41,30,19
41,31,19
41,32,19
41,33,19
41,34,19
41,35,19
41,36,19
41,39,19
42,25,19
42,26,19
42,31,19
42,32,19
42,37,19
42,38,19
43,26,19
43,27,19
43,28,19
43,35,19
43,36,19
43,37,19
44,28,19
44,29,19
44,30,19
44,31,19
44,32,19
44,33,19
44,34,19
44,35,19
19,28,20
19,29,20
19,30,20
19,31,20
19,32,20
19,33,20
19,34,20
19,35,20
20,26,20
20,27,20
20,28,20
20,35,20
20,36,20
20,37,20
21,25,20
21,26,20
21,29,20
21,30,20
21,31,20
21,32,20
21,33,20
21,34,20
21,35,20
21,37,20
21,38,20
22,24,20
22,27,20
22,28,20
22,36,20
22,37,20
22,39,20
23,23,20
23,26,20
23,38,20
23,40,20
24,22,20
24,25,20
24,39,20
24,41,20
25,21,20
25,24,20
25,40,20
25,42,20
26,20,20
26,21,20
26,23,20
26,42,20
26,43,20
27,20,20
27,22,20
27,40,20
27,41,20
27,43,20
28,19,20
28,20,20
28,22,20
28,43,20
28,44,20
29,19,20
29,21,20
29,41,20
29,44,20
30,19,20
30,21,20
30,41,20
30,44,20
31,19,20
31,21,20
31,41,20
31,42,20
31,44,20
32,19,20
32,21,20
32,41,20
32,42,20
32,44,20
33,19,20
33,21,20
33,41,20
33,44,20
34,19,20
34,21,20
34,41,20
34,44,20
35,19,20
35,20,20
35,21,20
35,41,20
35,43,20
35,44,20
36,20,20
36,22,20
36,40,20
36,41,20
36,43,20
37,20,20
37,21,20
37,22,20
37,40,20
37,42,20
37,43,20
38,21,20
38,23,20
38,39,20
38,42,20
39,22,20
39,24,20
39,38,20
39,39,20
39,41,20
40,23,20
40,25,20
40,27,20
40,36,20
40,37,20
40,40,20
41,24,20
41,27,20
41,29,20
41,30,20
41,31,20
41,32,20
41,33,20
41,34,20
41,35,20
41,36,20
41,39,20
42,25,20
42,26,20
42,31,20
42,32,20
42,37,20
42,38,20
43,26,20
43,27,20
43,28,20
43,35,20
43,36,20
43,37,20
44,28,20
44,29,20
44,30,20
44,31,20
44,32,20
44,33,20
44,34,20
44,35,20
19,28,21
19,29,21
19,30,21
19,31,21
19,32,21
19,33,21
19,34,21
19,35,21
20,26,21
20,27,21
20,28,21
20,35,21
20,36,21
20,37,21
21,25,21
21,26,21
21,29,21
21,30,21
21,31,21
21,32,21
21,33,21
21,34,21
21,35,21
21,37,21
21,38,21
22,24,21
22,27,21
22,28,21
22,36,21
22,37,21
22,39,21
23,23,21
23,26,21
23,38,21
23,40,21
24,22,21
24,25,21
24,39,21
24,41,21
25,21,21
25,24,21
25,40,21
25,42,21
26,20,21
26,21,21
26,23,21
26,42,21
26,43,21
27,20,21
27,22,21
27,40,21
27,41,21
27,43,21
28,19,21
28,20,21
28,22,21
28,43,21
28,44,21
29,19,21
29,21,21
29,41,21
29,44,21
30,19,21
30,21,21
30,41,21
30,44,21
31,19,21
31,21,21
31,41,21
31,42,21
31,44,21
32,19,21
32,21,21
32,41,21
32,42,21
32,44,21
33,19,21
33,21,21
33,41,21
33,44,21
34,19,21
34,21,21
34,41,21
34,44,21
35,19,21
35,20,21
35,21,21
35,41,21
35,43,21
35,44,21
36,20,21
36,22,21
36,40,21
36,41,21
36,43,21
37,20,21
37,21,21
37,22,21
37,40,21
37,42,21
37,43,21
38,21,21
38,23,21
38,39,21
38,42,21
39,22,21
39,24,21
39,38,21
39,39,21
39,41,21
40,23,21
40,25,21
40,27,21
40,36,21
40,37,21
40,40,21
41,24,21
41,27,21
41,29,21
41,30,21
41,31,21
41,32,21
41,33,21
41,34,21
41,35,21
41,36,21
41,39,21
42,25,21
42,26,21
42,31,21
42,32,21
42,37,21
42,38,21
43,26,21
43,27,21
43,28,21
43,35,21
43,36,21
43,37,21
44,28,21
44,29,21
44,30,21
44,31,21
44,32,21
44,33,21
44,34,21
44,35,21
19,28,22
19,29,22
19,30,22
19,31,22
19,32,22
19,33,22
19,34,22
19,35,22
20,26,22
20,27,22
20,28,22
20,35,22
20,36,22
20,37,22
21,25,22
21,26,22
21,29,22
21,30,22
21,31,22
21,32,22
21,33,22
21,34,22
21,35,22
21,37,22
21,38,22
22,24,22
22,27,22
22,28,22
22,36,22
22,37,22
22,39,22
23,23,22
23,26,22
23,38,22
23,40,22
24,22,22
24,25,22
24,39,22
24,41,22
25,21,22
25,24,22
25,40,22
25,42,22
26,20,22
26,21,22
26,23,22
26,42,22
26,43,22
27,20,22
27,22,22
27,40,22
27,41,22
27,43,22
28,19,22
28,20,22
28,22,22
28,43,22
28,44,22
29,19,22
29,21,22
29,41,22
29,44,22
30,19,22
30,21,22
30,41,22
30,44,22
31,19,22
31,21,22
31,41,22
31,42,22
31,44,22
32,19,22
32,21,22
32,41,22
32,42,22
32,44,22
33,19,22
33,21,22
33,41,22
33,44,22
34,19,22
34,21,22
34,41,22
34,44,22
35,19,22
35,20,22
35,21,22
35,41,22
35,43,22
35,44,22
36,20,22
36,22,22
36,40,22
36,41,22
36,43,22
37,20,22
37,21,22
37,22,22
37,40,22
37,42,22
37,43,22
38,21,22
38,23,22
38,39,22
38,42,22
39,22,22
39,24,22
39,38,22
39,39,22
39,41,22
40,23,22
40,25,22
40,27,22
40,36,22
40,37,22
40,40,22
41,24,22
41,27,22
41,29,22
41,30,22
41,31,22
41,32,22
41,33,22
41,34,22
41,35,22
41,36,22
41,39,22
42,25,22
42,26,22
42,31,22
42,32,22
42,37,22
42,38,22
43,26,22
43,27,22
43,28,22
43,35,22
43,36,22
43,37,22
44,28,22
44,29,22
44,30,22
44,31,22
44,32,22
44,33,22
44,34,22
44,35,22
19,28,23
19,29,23
19,30,23
19,31,23
19,32,23
19,33,23
19,34,23
19,35,23
20,26,23
20,27,23
20,28,23
20,35,23
20,36,23
20,37,23
21,25,23
21,26,23
21,29,23
21,30,23
21,31,23
21,32,23
21,33,23
21,34,23
21,35,23
21,37,23
21,38,23
22,24,23
22,27,23
22,28,23
22,36,23
22,37,23
22,39,23
23,23,23
23,26,23
23,38,23
23,40,23
24,22,23
24,25,23
24,39,23
24,41,23
25,21,23
25,24,23
25,40,23
25,42,23
26,20,23
26,21,23
26,23,23
26,42,23
26,43,23
27,20,23
27,22,23
27,40,23
27,41,23
27,43,23
28,19,23
28,20,23
28,22,23
28,43,23
28,44,23
29,19,23
29,21,23
29,41,23
29,44,23
30,19,23
30,21,23
30,41,23
30,44,23
31,19,23
31,21,23
31,41,23
31,42,23
31,44,23
32,19,23
32,21,23
32,41,23
32,42,23
32,44,23
33,19,23
33,21,23
33,41,23
33,44,23
34,19,23
34,21,23
34,41,23
34,44,23
35,19,23
35,20,23
35,21,23
35,41,23
35,43,23
35,44,23
36,20,23
36,22,23
36,40,23
36,41,23
36,43,23
37,20,23
37,21,23
37,22,23
37,40,23
37,42,23
37,43,23
38,21,23
38,23,23
38,39,23
38,42,23
39,22,23
39,24,23
39,38,23
39,39,23
39,41,23
40,23,23
40,25,23
40,27,23
40,36,23
40,37,23
40,40,23
41,24,23
41,27,23
41,29,23
41,30,23
41,31,23
41,32,23
41,33,23
41,34,23
41,35,23
41,36,23
41,39,23
42,25,23
42,26,23
42,31,23
42,32,23
42,37,23
42,38,23
43,26,23
43,27,23
43,28,23
43,35,23
43,36,23
43,37,23
44,28,23
44,29,23
44,30,23
44,31,23
44,32,23
44,33,23
44,34,23
44,35,23
19,28,24
19,29,24
19,30,24
19,31,24
19,32,24
19,33,24
19,34,24
19,35,24
20,26,24
20,27,24
20,28,24
20,35,24
20,36,24
20,37,24
21,25,24
21,26,24
21,29,24
21,30,24
21,31,24
21,32,24
21,33,24
21,34,24
21,35,24
21,37,24
21,38,24
22,24,24
22,27,24
22,28,24
22,36,24
22,37,24
22,39,24
23,23,24
23,26,24
23,38,24
23,40,24
24,22,24
24,25,24
24,39,24
24,41,24
25,21,24
25,24,24
25,40,24
25,42,24
26,20,24
26,21,24
26,23,24
26,42,24
26,43,24
27,20,24
27,22,24
27,40,24
27,41,24
27,43,24
28,19,24
28,20,24
28,22,24
28,43,24
28,44,24
29,19,24
29,21,24
29,41,24
29,44,24
30,19,24
30,21,24
30,41,24
30,44,24
31,19,24
31,21,24
31,41,24
31,42,24
31,44,24
32,19,24
32,21,24
32,41,24
32,42,24
32,44,24
33,19,24
33,21,24
33,41,24
33,44,24
34,19,24
34,21,24
34,41,24
34,44,24
35,19,24
35,20,24
35,21,24
35,41,24
35,43,24
35,44,24
36,20,24
36,22,24
36,40,24
36,41,24
36,43,24
37,20,24
37,21,24
37,22,24
37,40,24
37,42,24
37,43,24
38,21,24
38,23,24
38,39,24
38,42,24
39,22,24
39,24,24
39,38,24
39,39,24
39,41,24
40,23,24
40,25,24
40,27,24
40,36,24
40,37,24
40,40,24
41,24,24
41,27,24
41,29,24
41,30,24
41,31,24
41,32,24
41,33,24
41,34,24
41,35,24
41,36,24
41,39,24
42,25,24
42,26,24
42,31,24
42,32,24
42,37,24
42,38,24
43,26,24
43,27,24
43,28,24
43,35,24
43,36,24
43,37,24
44,28,24
44,29,24
44,30,24
44,31,24
44,32,24
44,33,24
44,34,24
44,35,24
19,28,25
19,29,25
19,30,25
19,31,25
19,32,25
19,33,25
19,34,25
19,35,25
20,26,25
20,27,25
20,28,25
20,35,25
20,36,25
20,37,25
21,25,25
21,26,25
21,29,25
21,30,25
21,31,25
21,32,25
21,33,25
21,34,25
21,35,25
21,37,25
21,38,25
22,24,25
22,27,25
22,28,25
22,36,25
22,37,25
22,39,25
23,23,25
23,26,25
23,38,25
23,40,25
24,22,25
24,25,25
24,39,25
24,41,25
25,21,25
25,24,25
25,40,25
25,42,25
26,20,25
26,21,25
26,23,25
26,42,25
26,43,25
27,20,25
27,22,25
27,40,25
27,41,25
27,43,25
28,19,25
28,20,25
28,22,25
28,43,25
28,44,25
29,19,25
29,21,25
29,41,25
29,44,25
30,19,25
30,21,25
30,41,25
30,44,25
31,19,25
31,21,25
31,41,25
31,42,25
31,44,25
32,19,25
32,21,25
32,41,25
32,42,25
32,44,25
33,19,25
33,21,25
33,41,25
33,44,25
34,19,25
34,21,25
34,41,25
34,44,25
35,19,25
35,20,25
35,21,25
35,41,25
35,43,25
35,44,25
36,20,25
36,22,25
36,40,25
36,41,25
36,43,25
37,20,25
37,21,25
37,22,25
37,40,25
37,42,25
37,43,25
38,21,25
38,23,25
38,39,25
38,42,25
39,22,25
39,24,25
39,38,25
39,39,25
39,41,25
40,23,25
40,25,25
40,27,25
40,36,25
40,37,25
40,40,25
41,24,25
41,27,25
41,29,25
41,30,25
41,31,25
41,32,25
41,33,25
41,34,25
41,35,25
41,36,25
41,39,25
42,25,25
42,26,25
42,31,25
42,32,25
42,37,25
42,38,25
43,26,25
43,27,25
43,28,25
43,35,25
43,36,25
43,37,25
44,28,25
44,29,25
44,30,25
44,31,25
44,32,25
44,33,25
44,34,25
44,35,25
19,28,26
19,29,26
19,30,26
19,31,26
19,32,26
19,33,26
19,34,26
19,35,26
20,26,26
20,27,26
20,28,26
20,35,26
20,36,26
20,37,26
21,25,26
21,26,26
21,29,26
21,30,26
21,31,26
21,32,26
21,33,26
21,34,26
21,35,26
21,37,26
21,38,26
22,24,26
22,27,26
22,28,26
22,36,26
22,37,26
22,39,26
23,23,26
23,26,26
23,38,26
23,40,26
24,22,26
24,25,26
24,39,26
24,41,26
25,21,26
25,24,26
25,40,26
25,42,26
26,20,26
26,21,26
26,23,26
26,42,26
26,43,26
27,20,26
27,22,26
27,40,26
27,41,26
27,43,26
28,19,26
28,20,26
28,22,26
28,43,26
28,44,26
29,19,26
29,21,26
29,41,26
29,44,26
30,19,26
30,21,26
30,41,26
30,44,26
31,19,26
31,21,26
31,41,26
31,42,26
31,44,26
32,19,26
32,21,26
32,41,26
32,42,26
32,44,26
33,19,26
33,21,26
33,41,26
33,44,26
34,19,26
34,21,26
34,41,26
34,44,26
35,19,26
35,20,26
35,21,26
35,41,26
35,43,26
35,44,26
36,20,26
36,22,26
36,40,26
36,41,26
36,43,26
37,20,26
37,21,26
37,22,26
37,40,26
37,42,26
37,43,26
38,21,26
38,23,26
38,39,26
38,42,26
39,22,26
39,24,26
39,38,26
39,39,26
39,41,26
40,23,26
40,25,26
40,27,26
40,36,26
40,37,26
40,40,26
41,24,26
41,27,26
41,29,26
41,30,26
41,31,26
41,32,26
41,33,26
41,34,26
41,35,26
41,36,26
41,39,26
42,25,26
42,26,26
42,31,26
42,32,26
42,37,26
42,38,26
43,26,26
43,27,26
43,28,26
43,35,26
43,36,26
43,37,26
44,28,26
44,29,26
44,30,26
44,31,26
44,32,26
44,33,26
44,34,26
44,35,26
19,28,27
19,29,27
19,30,27
19,31,27
19,32,27
19,33,27
19,34,27
19,35,27
20,26,27
20,27,27
20,28,27
20,35,27
20,36,27
20,37,27
21,25,27
21,26,27
21,29,27
21,30,27
21,31,27
21,32,27
21,33,27
21,34,27
21,35,27
21,37,27
21,38,27
22,24,27
22,27,27
22,28,27
22,36,27
22,37,27
22,39,27
23,23,27
23,26,27
23,38,27
23,40,27
24,22,27
24,25,27
24,39,27
24,41,27
25,21,27
25,24,27
25,40,27
25,42,27
26,20,27
26,21,27
26,23,27
26,42,27
26,43,27
27,20,27
27,22,27
27,40,27
27,41,27
27,43,27
28,19,27
28,20,27
28,22,27
28,43,27
28,44,27
29,19,27
29,21,27
29,41,27
29,44,27
30,19,27
30,21,27
30,41,27
30,44,27
31,19,27
31,21,27
31,41,27
31,42,27
31,44,27
32,19,27
32,21,27
32,41,27
32,42,27
32,44,27
33,19,27
33,21,27
33,41,27
33,44,27
34,19,27
34,21,27
34,41,27
34,44,27
35,19,27
35,20,27
35,21,27
35,41,27
35,43,27
35,44,27
36,20,27
36,22,27
36,40,27
36,41,27
36,43,27
37,20,27
37,21,27
37,22,27
37,40,27
37,42,27
37,43,27
38,21,27
38,23,27
38,39,27
38,42,27
39,22,27
39,24,27
39,38,27
39,39,27
39,41,27
40,23,27
40,25,27
40,27,27
40,36,27
40,37,27
40,40,27
41,24,27
41,27,27
41,29,27
41,30,27
41,31,27
41,32,27
41,33,27
41,34,27
41,35,27
41,36,27
41,39,27
42,25,27
42,26,27
42,31,27
42,32,27
42,37,27
42,38,27
43,26,27
43,27,27
43,28,27
43,35,27
43,36,27
43,37,27
44,28,27
44,29,27
44,30,27
44,31,27
44,32,27
44,33,27
44,34,27
44,35,27
19,28,28
19,29,28
19,30,28
19,31,28
19,32,28
19,33,28
19,34,28
19,35,28
20,26,28
20,27,28
20,28,28
20,35,28
20,36,28
20,37,28
21,25,28
21,26,28
21,29,28
21,30,28
21,31,28
21,32,28
21,33,28
21,34,28
21,35,28
21,37,28
21,38,28
22,24,28
22,27,28
22,28,28
22,36,28
22,37,28
22,39,28
23,23,28
23,26,28
23,38,28
23,40,28
24,22,28
24,25,28
24,39,28
24,41,28
25,21,28
25,24,28
25,40,28
25,42,28
26,20,28
26,21,28
26,23,28
26,42,28
26,43,28
27,20,28
27,22,28
27,40,28
27,41,28
27,43,28
28,19,28
28,20,28
28,22,28
28,43,28
28,44,28
29,19,28
29,21,28
29,41,28
29,44,28
30,19,28
30,21,28
30,41,28
30,44,28
31,19,28
31,21,28
31,41,28
31,42,28
31,44,28
32,19,28
32,21,28
32,41,28
32,42,28
32,44,28
33,19,28
33,21,28
33,41,28
33,44,28
34,19,28
34,21,28
34,41,28
34,44,28
35,19,28
35,20,28
35,21,28
35,41,28
35,43,28
35,44,28
36,20,28
36,22,28
36,40,28
36,41,28
36,43,28
37,20,28
37,21,28
37,22,28
37,40,28
37,42,28
37,43,28
38,21,28
38,23,28
38,39,28
38,42,28
39,22,28
39,24,28
39,38,28
39,39,28
39,41,28
40,23,28
40,25,28
40,27,28
40,36,28
40,37,28
40,40,28
41,24,28
41,27,28
41,29,28
41,30,28
41,31,28
41,32,28
41,33,28
41,34,28
41,35,28
41,36,28
41,39,28
42,25,28
42,26,28
42,31,28
42,32,28
42,37,28
42,38,28
43,26,28
43,27,28
43,28,28
43,35,28
43,36,28
43,37,28
44,28,28
44,29,28
44,30,28
44,31,28
44,32,28
44,33,28
44,34,28
44,35,28
19,28,29
19,29,29
19,30,29
19,31,29
19,32,29
19,33,29
19,34,29
19,35,29
20,26,29
20,27,29
20,28,29
20,35,29
20,36,29
20,37,29
21,25,29
21,26,29
21,29,29
21,30,29
21,31,29
21,32,29
21,33,29
21,34,29
21,35,29
21,37,29
21,38,29
22,24,29
22,27,29
22,28,29
22,36,29
22,37,29
22,39,29
23,23,29
23,26,29
23,38,29
23,40,29
24,22,29
24,25,29
24,39,29
24,41,29
25,21,29
25,24,29
25,40,29
25,42,29
26,20,29
26,21,29
26,23,29
26,42,29
26,43,29
27,20,29
27,22,29
27,40,29
27,41,29
27,43,29
28,19,29
28,20,29
28,22,29
28,43,29
28,44,29
29,19,29
29,21,29
29,41,29
29,44,29
30,19,29
30,21,29
30,41,29
30,44,29
31,19,29
31,21,29
31,41,29
31,42,29
31,44,29
32,19,29
32,21,29
32,41,29
32,42,29
32,44,29
33,19,29
33,21,29
33,41,29
33,44,29
34,19,29
34,21,29
34,41,29
34,44,29
35,19,29
35,20,29
35,21,29
35,41,29
35,43,29
35,44,29
36,20,29
36,22,29
36,40,29
36,41,29
36,43,29
37,20,29
37,21,29
37,22,29
37,40,29
37,42,29
37,43,29
38,21,29
38,23,29
38,39,29
38,42,29
39,22,29
39,24,29
39,38,29
39,39,29
39,41,29
40,23,29
40,25,29
40,27,29
40,36,29
40,37,29
40,40,29
41,24,29
41,27,29
41,29,29
41,30,29
41,31,29
41,32,29
41,33,29
41,34,29
41,35,29
41,36,29
41,39,29
42,25,29
42,26,29
42,31,29
42,32,29
42,37,29
42,38,29
43,26,29
43,27,29
