,Theta,T,u / c
760,0.06711683906402532,7.613588588588589,0.9421299842835971
761,0.06702893270045103,7.623573573573574,0.9421970108055491
762,0.06694125630661199,7.633558558558558,0.942263880369118
763,0.06685380898125957,7.643543543543544,0.9423305935293254
764,0.06676658982784835,7.653528528528529,0.9423971508385636
765,0.06667959795450538,7.6635135135135135,0.9424635528466109
766,0.06659283247399986,7.673498498498499,0.9425298001006488
767,0.06650629250371297,7.683483483483483,0.9425958931452758
768,0.0664199771656079,7.693468468468469,0.9426618325225229
769,0.06633388558620017,7.703453453453454,0.9427276187718694
770,0.06624801689652823,7.7134384384384385,0.9427932524302579
771,0.06616237023212411,7.723423423423424,0.9428587340321084
772,0.0660769447329845,7.733408408408408,0.9429240641093345
773,0.06599173954354191,7.743393393393394,0.9429892431913568
774,0.06590675381263617,7.753378378378379,0.9430542718051186
775,0.065821986693486,7.763363363363363,0.9431191504751
776,0.06573743734366096,7.773348348348349,0.9431838797233317
777,0.06565310492505354,7.783333333333333,0.9432484600694113
778,0.06556898860385138,7.793318318318319,0.943312892030515
779,0.0654850875505099,7.803303303303304,0.9433771761214138
780,0.065401400939725,7.813288288288288,0.9434413128544863
781,0.06531792795040592,7.823273273273274,0.9435053027397333
782,0.06523466776564851,7.833258258258258,0.943569146284791
783,0.06515161957270847,7.8432432432432435,0.9436328439949461
784,0.06506878256297499,7.853228228228229,0.9436963963731468
785,0.06498615593194447,7.863213213213213,0.94375980392002
786,0.06490373887919444,7.873198198198199,0.9438230671338821
787,0.06482153060835778,7.883183183183183,0.9438861865107523
788,0.06473953032709702,7.8931681681681685,0.9439491625443673
789,0.06465773724707895,7.903153153153153,0.9440119957261942
790,0.06457615058394922,7.913138138138138,0.9440746865454427
791,0.06449476955730746,7.923123123123124,0.944137235489079
792,0.06441359339068223,7.933108108108108,0.9441996430418378
793,0.0643326213115064,7.943093093093093,0.9442619096862361
794,0.06425185255109266,7.953078078078078,0.9443240359025853
795,0.06417128634460911,7.963063063063063,0.9443860221690039
796,0.06409092193105526,7.973048048048049,0.9444478689614311
797,0.06401075855323791,7.983033033033033,0.9445095767536367
798,0.06393079545774746,7.993018018018018,0.9445711460172367
799,0.06385103189493434,8.003003003003002,0.9446325772217031
800,0.06377146711888546,8.012987987987987,0.9446938708343776
801,0.06369210038740104,8.022972972972973,0.9447550273204824
802,0.06361293096197161,8.032957957957958,0.9448160471431342
803,0.06353395810775492,8.042942942942943,0.9448769307633537
804,0.06345518109355335,8.052927927927929,0.9449376786400797
805,0.06337659919179128,8.062912912912912,0.9449982912301796
806,0.06329821167849271,8.072897897897898,0.9450587689884616
